"Index" "CNC.Open" "CNC.High" "CNC.Low" "CNC.Close" "CNC.Volume" "CNC.Adjusted"
"2012-10-04" 9.2325 9.3275 9.1275 9.15 3084400 9.15
"2012-10-05" 9.17 9.2025 9.0225 9.0675 3123200 9.0675
"2012-10-08" 9.0425 9.085 8.91 9.035 2120000 9.035
"2012-10-09" 9.035 9.035 8.815 8.905 2536000 8.905
"2012-10-10" 8.9025 9.02 8.8625 8.9225 1714400 8.9225
"2012-10-11" 8.975 9.04 8.9425 8.955 1408400 8.955
"2012-10-12" 8.97 9.0025 8.84 8.8975 1710000 8.8975
"2012-10-15" 8.905 8.9325 8.7625 8.885 2173600 8.885
"2012-10-16" 8.8775 8.95 8.6825 8.745 2720800 8.745
"2012-10-17" 8.7675 9.8625 8.7675 9.7025 13036400 9.7025
"2012-10-18" 9.7 9.7925 9.6 9.7125 2291600 9.7125
"2012-10-19" 9.655 9.715 9.57 9.62 2032000 9.62
"2012-10-22" 9.5625 9.615 9.4625 9.6025 1745600 9.6025
"2012-10-23" 9.49 9.9175 9.45 9.625 5186000 9.625
"2012-10-24" 9.5425 9.76 9.5425 9.6325 3096400 9.6325
"2012-10-25" 9.74 9.8025 9.6 9.62 3126400 9.62
"2012-10-26" 9.6275 9.7225 9.4975 9.57 3084800 9.57
"2012-10-31" 9.5575 9.5675 9.37 9.495 3359600 9.495
"2012-11-01" 9.49 9.7225 9.415 9.695 3402800 9.695
"2012-11-02" 9.7275 9.93 9.685 9.7325 3082400 9.7325
"2012-11-05" 9.7575 9.93 9.5325 9.8125 3533200 9.8125
"2012-11-06" 9.8425 9.9925 9.645 9.9675 2600400 9.9675
"2012-11-07" 10.21 11.075 10.21 10.97 10706000 10.97
"2012-11-08" 10.915 10.9775 10.525 10.585 3520400 10.585
"2012-11-09" 10.61 10.775 10.5175 10.6225 3622000 10.6225
"2012-11-12" 10.68 10.835 10.5875 10.665 2893200 10.665
"2012-11-13" 10.6275 10.7075 10.54 10.64 2851600 10.64
"2012-11-14" 10.64 10.6825 10.4875 10.5475 1844400 10.5475
"2012-11-15" 10.56 10.655 10.48 10.5625 1703600 10.5625
"2012-11-16" 10.5175 10.6375 10.4325 10.6025 1964800 10.6025
"2012-11-19" 10.6925 10.8175 10.61 10.7375 1552000 10.7375
"2012-11-20" 10.7425 10.7475 10.52 10.74 1922800 10.74
"2012-11-21" 10.7525 10.8225 10.6875 10.775 962000 10.775
"2012-11-23" 10.8075 10.8975 10.7325 10.8575 630000 10.8575
"2012-11-26" 10.8325 10.85 10.615 10.8025 1676400 10.8025
"2012-11-27" 10.7825 10.93 10.6525 10.66 1690800 10.66
"2012-11-28" 10.6575 10.7975 10.5575 10.7325 2149600 10.7325
"2012-11-29" 10.795 10.9925 10.7925 10.9325 2176400 10.9325
"2012-11-30" 10.9225 11.0025 10.7625 10.9775 2437600 10.9775
"2012-12-03" 11.03 11.43 11.0125 11.365 3892800 11.365
"2012-12-04" 11.275 11.375 11.175 11.345 3232800 11.345
"2012-12-05" 11.35 11.43 11.1025 11.3225 2298400 11.3225
"2012-12-06" 11.29 11.415 11.1275 11.21 2669200 11.21
"2012-12-07" 11.25 11.3175 11.155 11.285 2009600 11.285
"2012-12-10" 11.3475 11.4825 11.28 11.425 2292000 11.425
"2012-12-11" 11.4425 11.4525 11.275 11.43 2268000 11.43
"2012-12-12" 11.4675 11.61 11.3575 11.3725 1879200 11.3725
"2012-12-13" 11.3925 11.4175 11.2275 11.2425 3402400 11.2425
"2012-12-14" 10.4375 10.45 10.1 10.18 10306000 10.18
"2012-12-17" 10.2175 10.53 10.205 10.5025 4377200 10.5025
"2012-12-18" 10.3425 10.445 10.09 10.3425 5977200 10.3425
"2012-12-19" 10.3075 10.3375 10.1675 10.26 2867600 10.26
"2012-12-20" 10.285 10.3375 10.14 10.285 2284400 10.285
"2012-12-21" 10.21 10.2325 10.07 10.1425 3847600 10.1425
"2012-12-24" 10.0975 10.145 9.9975 10.015 737200 10.015
"2012-12-26" 10.015 10.1725 10.015 10.095 1437200 10.095
"2012-12-27" 10.09 10.1875 9.895 10.085 1310800 10.085
"2012-12-28" 10.0825 10.1075 9.8375 9.8375 1649600 9.8375
"2012-12-31" 9.8525 10.2775 9.785 10.25 2219200 10.25
"2013-01-02" 10.455 10.4925 10.2475 10.34 2610000 10.34
"2013-01-03" 10.33 10.3575 10.1725 10.2275 2468000 10.2275
"2013-01-04" 10.27 10.455 10.1725 10.4 2086000 10.4
"2013-01-07" 10.325 10.64 10.2575 10.62 3385200 10.62
"2013-01-08" 10.585 10.69 10.305 10.33 2741600 10.33
"2013-01-09" 10.37 10.415 10.22 10.32 2009200 10.32
"2013-01-10" 10.365 10.49 10.31 10.4725 1855600 10.4725
"2013-01-11" 10.4525 10.5 10.23 10.4125 2602000 10.4125
"2013-01-14" 10.395 10.395 10.2275 10.2675 2489200 10.2675
"2013-01-15" 10.225 10.7625 10.1425 10.5 5441200 10.5
"2013-01-16" 10.5 10.635 10.395 10.5825 1812800 10.5825
"2013-01-17" 10.58 10.695 10.4675 10.67 2184800 10.67
"2013-01-18" 10.675 10.815 10.635 10.7725 1418800 10.7725
"2013-01-22" 10.795 11.1625 10.7575 11.1425 2500400 11.1425
"2013-01-23" 11.1025 11.2075 10.95 11.135 1977600 11.135
"2013-01-24" 11.12 11.27 10.9925 11.0575 2248800 11.0575
"2013-01-25" 11.0925 11.16 10.9925 11.115 1842400 11.115
"2013-01-28" 11.125 11.125 10.9575 11.0175 2036400 11.0175
"2013-01-29" 10.96 11.13 10.9175 11.1125 2306000 11.1125
"2013-01-30" 11.0675 11.0675 10.86 10.93 2155600 10.93
"2013-01-31" 10.9 10.9725 10.7825 10.79 3183600 10.79
"2013-02-01" 10.8525 11.015 10.8275 10.95 2229600 10.95
"2013-02-04" 10.89 11.1025 10.51 10.635 5127200 10.635
"2013-02-05" 10.63 11.5075 10.41 11.2475 7852000 11.2475
"2013-02-06" 11.125 11.2875 10.875 11.285 3997600 11.285
"2013-02-07" 11.2525 11.2525 11.04 11.195 2084000 11.195
"2013-02-08" 11.3175 11.82 11.3175 11.51 2476400 11.51
"2013-02-11" 11.475 11.4975 10.9925 11.125 2538000 11.125
"2013-02-12" 11.1675 11.3 11.1175 11.195 2083600 11.195
"2013-02-13" 11.25 11.48 11.1575 11.29 2693600 11.29
"2013-02-14" 11.25 11.4 11.1375 11.3775 1324800 11.3775
"2013-02-15" 11.4225 11.62 11.3875 11.49 2078400 11.49
"2013-02-19" 10.9025 11.57 10.8925 11.495 1958000 11.495
"2013-02-20" 11.465 11.515 11.3225 11.375 1796000 11.375
"2013-02-21" 11.4175 11.49 11.2 11.4425 2596000 11.4425
"2013-02-22" 11.515 11.605 11.3 11.355 1574800 11.355
"2013-02-25" 11.4075 11.5025 11.08 11.0875 1320800 11.0875
"2013-02-26" 11.1175 11.1725 10.7925 11.0325 2036400 11.0325
"2013-02-27" 11.045 11.3125 11.01 11.2425 1433200 11.2425
"2013-02-28" 11.205 11.4925 11.1925 11.255 2996800 11.255
"2013-03-01" 11.2225 11.5575 11.215 11.425 2032800 11.425
"2013-03-04" 11.385 11.495 11.16 11.1725 2148800 11.1725
"2013-03-05" 11.2275 11.4275 11.17 11.3575 1284800 11.3575
"2013-03-06" 11.3925 11.6375 11.3675 11.5125 1249600 11.5125
"2013-03-07" 11.5175 11.7975 11.5175 11.75 2570800 11.75
"2013-03-08" 11.845 12.1375 11.8275 11.98 4210800 11.98
"2013-03-11" 11.905 11.965 11.765 11.845 1712000 11.845
"2013-03-12" 11.79 11.91 11.5925 11.625 2858000 11.625
"2013-03-13" 11.6275 11.8175 11.61 11.755 1622000 11.755
"2013-03-14" 11.5125 11.5325 11.15 11.3675 3958000 11.3675
"2013-03-15" 11.3475 11.4875 11.285 11.4475 2994000 11.4475
"2013-03-18" 11.34 11.5075 11.335 11.3575 1305200 11.3575
"2013-03-19" 11.3875 11.565 11.1975 11.275 1306000 11.275
"2013-03-20" 11.355 11.4375 11.29 11.3675 1224800 11.3675
"2013-03-21" 11.31 11.3725 11.205 11.2475 1564400 11.2475
"2013-03-22" 11.305 11.4075 11.0625 11.1875 1380000 11.1875
"2013-03-25" 11.2075 11.3075 11.1 11.1475 1001600 11.1475
"2013-03-26" 11.2075 11.3125 11.0525 11.13 1541200 11.13
"2013-03-27" 11.0875 11.215 11.03 11.0425 1762000 11.0425
"2013-03-28" 11.0725 11.0775 10.9675 11.01 1732800 11.01
"2013-04-01" 10.995 11.3075 10.9275 11.145 1514800 11.145
"2013-04-02" 11.21 11.345 11.1125 11.1425 1620000 11.1425
"2013-04-03" 11.13 11.21 10.925 10.94 1382000 10.94
"2013-04-04" 10.9375 11.02 10.76 10.9025 1575200 10.9025
"2013-04-05" 10.665 10.8175 10.535 10.5625 2449200 10.5625
"2013-04-08" 10.585 10.6125 10.535 10.595 1382000 10.595
"2013-04-09" 10.6375 11.4975 10.6375 11.3025 3805200 11.3025
"2013-04-10" 11.31 11.47 11.27 11.45 1271200 11.45
"2013-04-11" 11.475 11.8725 11.455 11.8375 2952800 11.8375
"2013-04-12" 11.805 12.025 11.795 11.925 2482000 11.925
"2013-04-15" 11.85 11.95 11.4575 11.4825 1549200 11.4825
"2013-04-16" 11.55 11.7325 11.39 11.5875 2298800 11.5875
"2013-04-17" 11.545 11.67 11.2475 11.2775 2250800 11.2775
"2013-04-18" 11.165 11.2375 10.8725 11.0725 3104800 11.0725
"2013-04-19" 11.085 11.4 11.0325 11.3725 1862800 11.3725
"2013-04-22" 11.3775 11.455 11.2425 11.3375 2846400 11.3375
"2013-04-23" 11.64 12.0675 11.6375 11.7675 5945600 11.7675
"2013-04-24" 11.8125 11.9075 11.735 11.835 3382400 11.835
"2013-04-25" 11.8675 12.005 11.7875 11.91 2170000 11.91
"2013-04-26" 11.8475 11.9675 11.7375 11.795 1364400 11.795
"2013-04-29" 11.89 11.92 11.645 11.65 1628800 11.65
"2013-04-30" 11.595 11.6475 11.3125 11.55 2403200 11.55
"2013-05-01" 11.545 11.6525 11.485 11.6 2529600 11.6
"2013-05-02" 11.665 11.8275 11.615 11.7725 1497600 11.7725
"2013-05-03" 11.88 12.03 11.795 11.8825 1544000 11.8825
"2013-05-06" 11.88 11.9825 11.785 11.955 1225200 11.955
"2013-05-07" 11.9475 12.115 11.8625 12.03 1885200 12.03
"2013-05-08" 12.025 12.19 12.025 12.1875 1151600 12.1875
"2013-05-09" 12.1875 12.3525 12.0725 12.305 1410000 12.305
"2013-05-10" 12.3375 12.675 12.295 12.655 1006400 12.655
"2013-05-13" 12.6225 12.735 12.4775 12.7275 1082000 12.7275
"2013-05-14" 12.7025 12.9325 12.7025 12.8725 1409600 12.8725
"2013-05-15" 12.87 13 12.68 12.9225 3086000 12.9225
"2013-05-16" 12.9 13.15 12.8225 13.0375 1548400 13.0375
"2013-05-17" 13.1075 13.15 12.845 12.965 1790000 12.965
"2013-05-20" 12.9225 12.94 12.5075 12.6225 2482400 12.6225
"2013-05-21" 12.62 12.7225 12.415 12.6925 1789600 12.6925
"2013-05-22" 12.7075 12.9525 12.6125 12.7225 1345200 12.7225
"2013-05-23" 12.5975 12.8925 12.495 12.835 1283600 12.835
"2013-05-24" 12.535 12.585 12.3125 12.515 1380400 12.515
"2013-05-28" 12.6325 12.8775 12.595 12.8075 1284800 12.8075
"2013-05-29" 12.7275 12.755 12.4875 12.7325 841600 12.7325
"2013-05-30" 12.7375 12.8275 12.5775 12.8125 975200 12.8125
"2013-05-31" 12.735 12.855 12.365 12.375 1602400 12.375
"2013-06-03" 12.3075 12.345 11.955 12.2175 3377600 12.2175
"2013-06-04" 12.2225 12.4475 12.06 12.27 1079200 12.27
"2013-06-05" 12.265 12.285 11.95 11.9825 692000 11.9825
"2013-06-06" 11.98 12.25 11.95 12.0775 1634800 12.0775
"2013-06-07" 12.15 12.565 12.15 12.4275 1167600 12.4275
"2013-06-10" 12.4425 12.555 12.3775 12.5475 1128800 12.5475
"2013-06-11" 12.4475 12.49 12.27 12.3875 954800 12.3875
"2013-06-12" 12.43 12.4575 12.1775 12.335 1580000 12.335
"2013-06-13" 12.32 12.575 12.1925 12.5425 2850800 12.5425
"2013-06-14" 12.515 12.775 12.4375 12.61 2895200 12.61
"2013-06-17" 12.67 12.975 12.6225 12.7025 1924800 12.7025
"2013-06-18" 12.7525 13.0075 12.6575 12.995 1001600 12.995
"2013-06-19" 12.9975 13.0575 12.87 12.915 902000 12.915
"2013-06-20" 12.77 12.78 12.54 12.595 1231600 12.595
"2013-06-21" 12.64 12.7225 12.3 12.52 3444800 12.52
"2013-06-24" 12.455 12.5875 12.36 12.46 1492000 12.46
"2013-06-25" 12.56 12.56 12.2225 12.3275 1368800 12.3275
"2013-06-26" 12.4325 12.5175 12.255 12.3425 1367200 12.3425
"2013-06-27" 12.52 13.1025 12.52 12.99 2822000 12.99
"2013-06-28" 12.9475 13.185 12.8925 13.115 2188400 13.115
"2013-07-01" 13.15 13.36 13.1125 13.135 1906400 13.135
"2013-07-02" 13.165 13.36 13.065 13.285 1165200 13.285
"2013-07-03" 13.2125 13.2625 13.005 13.205 690400 13.205
"2013-07-05" 13.375 13.4475 13.2025 13.44 723600 13.44
"2013-07-08" 13.515 13.6575 13.43 13.6225 1042000 13.6225
"2013-07-09" 13.7 13.8775 13.5875 13.6775 1577600 13.6775
"2013-07-10" 13.6925 13.7475 13.5075 13.64 1486800 13.64
"2013-07-11" 13.765 13.81 13.5675 13.64 1082800 13.64
"2013-07-12" 13.66 13.7525 13.5775 13.605 1052400 13.605
"2013-07-15" 13.5875 13.9375 13.525 13.745 3868800 13.745
"2013-07-16" 13.7175 13.885 13.5175 13.85 2328400 13.85
"2013-07-17" 13.86 13.925 13.6625 13.78 1448800 13.78
"2013-07-18" 13.85 14.11 13.77 13.8075 1926000 13.8075
"2013-07-19" 13.7275 13.915 13.595 13.87 1054800 13.87
"2013-07-22" 13.8475 14.035 13.8075 13.98 1037600 13.98
"2013-07-23" 14.335 14.6525 14.2425 14.5525 2765600 14.5525
"2013-07-24" 14.6775 14.99 14.655 14.6925 2814000 14.6925
"2013-07-25" 14.6525 14.6525 14.1675 14.315 2552000 14.315
"2013-07-26" 14.1375 14.3375 13.9575 14.02 2100400 14.02
"2013-07-29" 13.985 14.09 13.86 14.0125 1618000 14.0125
"2013-07-30" 14.09 14.13 13.9425 14.0225 1616400 14.0225
"2013-07-31" 14.0325 14.115 13.8575 13.8675 1323600 13.8675
"2013-08-01" 13.96 14.0725 13.9175 14.025 2430000 14.025
"2013-08-02" 14 14.2575 13.955 14.2475 1626400 14.2475
"2013-08-05" 14.21 14.4125 14.1725 14.4125 1594800 14.4125
"2013-08-06" 14.38 14.5275 14.1725 14.47 1815200 14.47
"2013-08-07" 14.4675 14.725 14.195 14.21 2233600 14.21
"2013-08-08" 14.28 14.35 14.125 14.3225 1861200 14.3225
"2013-08-09" 14.3125 14.525 14.255 14.4025 1453600 14.4025
"2013-08-12" 14.3375 14.3925 14.1875 14.2775 1079600 14.2775
"2013-08-13" 14.2525 14.355 13.9925 14.3025 818400 14.3025
"2013-08-14" 14.29 14.345 14.125 14.13 969600 14.13
"2013-08-15" 14 14.07 13.8375 13.8825 1996800 13.8825
"2013-08-16" 13.81 14.195 13.77 13.9875 1377200 13.9875
"2013-08-19" 14.0025 14.23 13.985 14.065 2167600 14.065
"2013-08-20" 14.0375 14.29 14.0125 14.23 1414000 14.23
"2013-08-21" 14.1825 14.2575 14.0325 14.1 838800 14.1
"2013-08-22" 14.1075 14.2425 14.06 14.225 479600 14.225
"2013-08-23" 14.2475 14.42 14.1475 14.4 789600 14.4
"2013-08-26" 14.4275 14.55 14.36 14.4375 856800 14.4375
"2013-08-27" 14.325 14.3825 14.24 14.325 1718000 14.325
"2013-08-28" 14.3025 14.4075 14.255 14.375 1050800 14.375
"2013-08-29" 14.3475 14.63 14.315 14.5625 864800 14.5625
"2013-08-30" 14.54 14.555 14.2325 14.2875 1621600 14.2875
"2013-09-03" 14.4225 14.695 14.4225 14.47 1747200 14.47
"2013-09-04" 14.465 14.8625 14.3625 14.835 1552800 14.835
"2013-09-05" 14.8725 14.9425 14.7425 14.8325 911200 14.8325
"2013-09-06" 14.92 14.92 14.505 14.6875 1133600 14.6875
"2013-09-09" 14.695 14.8 14.59 14.6775 1134800 14.6775
"2013-09-10" 14.7225 14.84 14.585 14.665 1697200 14.665
"2013-09-11" 14.6025 14.9725 14.6025 14.9725 1187200 14.9725
"2013-09-12" 14.925 14.9975 14.7975 14.8975 866400 14.8975
"2013-09-13" 14.97 15.29 14.87 15.2 1171200 15.2
"2013-09-16" 15.4075 15.4925 15.265 15.34 1006000 15.34
"2013-09-17" 15.3225 15.36 15.0825 15.195 1401600 15.195
"2013-09-18" 15.15 15.2475 14.985 15.1225 1071200 15.1225
"2013-09-19" 15.125 15.255 14.7375 14.75 1274000 14.75
"2013-09-20" 14.7425 14.8725 14.5175 14.63 2820800 14.63
"2013-09-23" 14.675 15.34 14.365 15.2975 6112000 15.2975
"2013-09-24" 15.64 16.24 15.3825 16.190001 4593600 16.190001
"2013-09-25" 16.184999 16.217501 15.9725 15.9875 2611200 15.9875
"2013-09-26" 15.985 16.26 15.8825 16.0425 2042000 16.0425
"2013-09-27" 15.9725 16.205 15.9125 16.157499 1752000 16.157499
"2013-09-30" 15.97 16.012501 15.8575 15.99 1652800 15.99
"2013-10-01" 15.9925 16.262501 15.9725 16.2425 1802400 16.2425
"2013-10-02" 16.165001 16.165001 15.95 16.075001 1689600 16.075001
"2013-10-03" 16.09 16.1425 15.84 16.1425 1519200 16.1425
"2013-10-04" 16.1175 16.6525 16.0975 16.387501 1368000 16.387501
"2013-10-07" 16.2125 16.2925 16.02 16.202499 949200 16.202499
"2013-10-08" 16.200001 16.272499 15.95 16.047501 957600 16.047501
"2013-10-09" 16.065001 16.1675 15.86 16.049999 1114000 16.049999
"2013-10-10" 16.2125 16.4625 16.055 16.440001 1341600 16.440001
"2013-10-11" 16.41 16.5525 16.35 16.5 1206000 16.5
"2013-10-14" 16.3675 16.57 16.264999 16.514999 1037200 16.514999
"2013-10-15" 16.455 16.547501 16.282499 16.355 1196000 16.355
"2013-10-16" 16.502501 16.7325 16.43 16.594999 1199600 16.594999
"2013-10-17" 16.530001 16.637501 16.307501 16.375 2191600 16.375
"2013-10-18" 16.49 16.620001 16.172501 16.52 1882400 16.52
"2013-10-21" 16.540001 16.764999 16.442499 16.5275 3332400 16.5275
"2013-10-22" 16.875 16.959999 16.252501 16.48 3094400 16.48
"2013-10-23" 16.254999 16.2575 15.4 15.845 3474800 15.845
"2013-10-24" 15.8275 15.9475 15.015 15.02 4114000 15.02
"2013-10-25" 15.0825 15.1425 14.635 14.7625 4784800 14.7625
"2013-10-28" 14.7625 14.8725 14.635 14.7425 3240400 14.7425
"2013-10-29" 14.7425 14.8075 14.55 14.6575 2102800 14.6575
"2013-10-30" 14.7 14.7275 14.37 14.3825 2723200 14.3825
"2013-10-31" 14.4175 14.46 14.035 14.04 4552400 14.04
"2013-11-01" 13.99 14.085 13.785 14 5251600 14
"2013-11-04" 14.07 14.52 14.055 14.4825 3772800 14.4825
"2013-11-05" 14.4125 14.47 14.26 14.3425 1847600 14.3425
"2013-11-06" 14.4925 14.525 14.2075 14.3075 1210400 14.3075
"2013-11-07" 14.3325 14.3875 13.7575 13.9 3449600 13.9
"2013-11-08" 13.8725 14.245 13.8725 14.1975 2056400 14.1975
"2013-11-11" 14.1725 14.375 14.13 14.36 1558400 14.36
"2013-11-12" 14.355 14.355 14.0775 14.225 1141600 14.225
"2013-11-13" 14.2675 14.53 14.1725 14.4975 1794400 14.4975
"2013-11-14" 14.4625 14.565 14.3675 14.445 816800 14.445
"2013-11-15" 14.42 14.42 14.1575 14.2425 1622000 14.2425
"2013-11-18" 14.255 14.435 14.1425 14.3925 2247600 14.3925
"2013-11-19" 14.4875 14.5425 14.3225 14.4375 2028800 14.4375
"2013-11-20" 14.455 14.58 14.31 14.3325 2251200 14.3325
"2013-11-21" 14.315 14.3625 14.01 14.28 3041600 14.28
"2013-11-22" 14.3225 14.645 14.2525 14.6325 1685600 14.6325
"2013-11-25" 14.69 14.9575 14.5875 14.8575 2527200 14.8575
"2013-11-26" 14.88 14.9625 14.775 14.885 2248400 14.885
"2013-11-27" 14.93 14.98 14.8275 14.9375 934000 14.9375
"2013-11-29" 14.95 15.02 14.8875 14.9325 518400 14.9325
"2013-12-02" 14.8925 15.0775 14.8425 15.005 1277600 15.005
"2013-12-03" 14.9375 15.3125 14.85 15.285 2547200 15.285
"2013-12-04" 15.2525 15.5325 15.1125 15.2325 2561600 15.2325
"2013-12-05" 15.21 15.2425 14.9625 14.9925 1300400 14.9925
"2013-12-06" 15.075 15.08 14.8675 15.0475 1591200 15.0475
"2013-12-09" 15.005 15.11 14.31 14.33 3584800 14.33
"2013-12-10" 14.2125 14.44 14.065 14.155 3669600 14.155
"2013-12-11" 14.1775 14.215 13.8625 13.9325 3431600 13.9325
"2013-12-12" 13.985 14.135 13.53 13.565 4492800 13.565
"2013-12-13" 13.99 14.7825 13.9425 14.395 7598800 14.395
"2013-12-16" 14.7225 14.7825 14.1875 14.2025 4711200 14.2025
"2013-12-17" 14.2025 14.2625 13.925 14.0275 2941200 14.0275
"2013-12-18" 14.09 14.335 14 14.2775 2039600 14.2775
"2013-12-19" 14.2375 14.26 13.9925 14.0675 1275600 14.0675
"2013-12-20" 14.1 14.2975 14.0325 14.2825 2132800 14.2825
"2013-12-23" 14.3575 14.4575 14.215 14.3 1409200 14.3
"2013-12-24" 14.3 14.4125 14.2425 14.3525 925600 14.3525
"2013-12-26" 14.445 14.5675 14.2675 14.37 966400 14.37
"2013-12-27" 14.43 14.4475 14.235 14.35 682000 14.35
"2013-12-30" 14.33 14.6175 14.31 14.5275 1212800 14.5275
"2013-12-31" 14.58 14.7675 14.5275 14.7375 1595600 14.7375
"2014-01-02" 14.74 14.82 14.6075 14.76 2011200 14.76
"2014-01-03" 14.75 14.79 14.645 14.73 1103600 14.73
"2014-01-06" 14.7875 14.8425 14.5775 14.665 1466400 14.665
"2014-01-07" 14.6575 15.05 14.5375 15.0475 1508000 15.0475
"2014-01-08" 15.13 15.375 15.0975 15.36 2079200 15.36
"2014-01-09" 15.3775 15.6825 15.3775 15.43 2550800 15.43
"2014-01-10" 15.43 15.4325 15.02 15.0575 2706400 15.0575
"2014-01-13" 15.095 15.345 15.045 15.1425 1768000 15.1425
"2014-01-14" 15.1425 15.315 15.0025 15.29 1868400 15.29
"2014-01-15" 15.3125 15.6325 15.1525 15.535 2034800 15.535
"2014-01-16" 15.5225 15.715 15.4075 15.5 2119200 15.5
"2014-01-17" 15.4375 15.455 15.2 15.43 1665200 15.43
"2014-01-21" 15.4975 15.4975 15.2975 15.41 1910800 15.41
"2014-01-22" 15.4575 15.4575 15.225 15.365 1906000 15.365
"2014-01-23" 15.5425 15.7725 15.4775 15.635 3278000 15.635
"2014-01-24" 15.5675 15.5675 15.2975 15.37 1506000 15.37
"2014-01-27" 15.3575 15.4075 15.125 15.2625 1807200 15.2625
"2014-01-28" 15.0775 15.255 14.9775 15.075 4241200 15.075
"2014-01-29" 14.9525 15.41 14.875 15.075 2307200 15.075
"2014-01-30" 15.1925 15.4275 15.115 15.2275 2310400 15.2275
"2014-01-31" 15.0275 15.17 14.9675 15.15 2628800 15.15
"2014-02-03" 15.185 15.2 14.71 14.7775 3782000 14.7775
"2014-02-04" 14.845 14.99 14.22 14.6975 5395600 14.6975
"2014-02-05" 14.895 15.74 14.655 15.4475 5796400 15.4475
"2014-02-06" 15.4625 15.5325 15.1825 15.385 2502800 15.385
"2014-02-07" 15.3475 15.4575 15.2475 15.345 1521200 15.345
"2014-02-10" 15.295 15.38 15.0725 15.3625 1654000 15.3625
"2014-02-11" 15.3525 15.415 15.23 15.285 1901600 15.285
"2014-02-12" 15.2475 15.3525 14.5025 14.555 3500800 14.555
"2014-02-13" 14.5325 14.865 14.5325 14.865 2814000 14.865
"2014-02-14" 14.885 15.2925 14.83 15.225 1869200 15.225
"2014-02-18" 15.245 15.4925 15.245 15.395 1291200 15.395
"2014-02-19" 15.335 15.47 15.0475 15.0775 1501200 15.0775
"2014-02-20" 15.135 15.3375 15.045 15.3175 1054000 15.3175
"2014-02-21" 15.3825 15.54 15.3375 15.3825 1895200 15.3825
"2014-02-24" 15.36 15.8625 15.34 15.845 2047600 15.845
"2014-02-25" 15.8975 15.995 15.59 15.64 2032800 15.64
"2014-02-26" 15.6475 15.8625 15.58 15.7 1042400 15.7
"2014-02-27" 15.7 15.8075 15.6525 15.7125 1051200 15.7125
"2014-02-28" 15.755 16.0175 15.73 15.92 1868000 15.92
"2014-03-03" 15.86 15.885 15.5025 15.68 1757600 15.68
"2014-03-04" 15.8825 16.0625 15.7675 15.97 2816800 15.97
"2014-03-05" 15.9175 15.9675 15.725 15.7875 1589600 15.7875
"2014-03-06" 15.78 15.9325 15.68 15.7075 1450400 15.7075
"2014-03-07" 15.8075 15.86 15.6975 15.8575 3014800 15.8575
"2014-03-10" 15.835 16.040001 15.7675 16.040001 1636000 16.040001
"2014-03-11" 16.0875 16.219999 15.9575 15.9975 1899200 15.9975
"2014-03-12" 15.885 16.1075 15.81 16.102501 1254000 16.102501
"2014-03-13" 16.174999 16.18 15.85 15.905 1494400 15.905
"2014-03-14" 15.865 16.077499 15.755 15.765 1478000 15.765
"2014-03-17" 15.8125 16.045 15.7025 15.9375 953200 15.9375
"2014-03-18" 15.9425 16.184999 15.9425 16.120001 1392400 16.120001
"2014-03-19" 16.1675 16.297501 16.032499 16.192499 1827200 16.192499
"2014-03-20" 16.1875 16.4175 16.1875 16.299999 1293600 16.299999
"2014-03-21" 16.405001 16.5875 16.2925 16.2925 1930400 16.2925
"2014-03-24" 16.405001 16.4375 15.945 15.95 2037200 15.95
"2014-03-25" 16.02 16.137501 15.605 15.755 2615600 15.755
"2014-03-26" 15.855 15.9575 15.6325 15.715 1385600 15.715
"2014-03-27" 15.745 15.7875 15.3475 15.35 1932000 15.35
"2014-03-28" 15.345 15.715 15.3275 15.445 890400 15.445
"2014-03-31" 15.565 15.64 15.355 15.5625 2126000 15.5625
"2014-04-01" 15.7275 16.077499 15.555 15.625 3244800 15.625
"2014-04-02" 15.6175 15.685 15.305 15.3375 2131600 15.3375
"2014-04-03" 15.3 15.43 14.985 15.3025 2216000 15.3025
"2014-04-04" 15.3325 15.4375 14.64 14.7825 2890800 14.7825
"2014-04-07" 14.7525 14.8225 14.4275 14.5125 2241600 14.5125
"2014-04-08" 14.51 14.9275 14.4225 14.9075 2875600 14.9075
"2014-04-09" 14.91 15.055 14.79 14.9425 1409200 14.9425
"2014-04-10" 14.99 15.0075 14.4825 14.5475 2803600 14.5475
"2014-04-11" 14.395 14.65 14.395 14.575 3045200 14.575
"2014-04-14" 14.685 14.6925 14.43 14.5225 2281200 14.5225
"2014-04-15" 14.595 14.6425 14.3125 14.4875 1646000 14.4875
"2014-04-16" 14.5075 14.545 14.235 14.2375 2324800 14.2375
"2014-04-17" 14.105 14.21 13.7775 13.915 6628000 13.915
"2014-04-21" 14.01 14.5025 13.985 14.3225 6727600 14.3225
"2014-04-22" 16.122499 16.9475 15.64 16.0725 12882400 16.0725
"2014-04-23" 16.135 16.465 15.87 16.295 4080000 16.295
"2014-04-24" 16.450001 17.065001 16.379999 16.6775 3905200 16.6775
"2014-04-25" 16.692499 16.825001 16.4125 16.625 3076000 16.625
"2014-04-28" 16.705 16.709999 16.254999 16.5 3303200 16.5
"2014-04-29" 16.51 16.629999 16.309999 16.377501 2953200 16.377501
"2014-04-30" 16.395 16.695 16.355 16.6 2176400 16.6
