"Index" "VTR.Open" "VTR.High" "VTR.Low" "VTR.Close" "VTR.Volume" "VTR.Adjusted"
"2008-06-23" 50.062805 50.576683 48.909443 48.977959 1007055 24.139816
"2008-06-24" 48.840927 49.594608 48.33847 48.966541 884019 24.134182
"2008-06-25" 49.331963 49.960033 48.555443 49.320545 1315126 24.308662
"2008-06-26" 49.057896 49.297707 47.676144 47.847435 1135433 23.582609
"2008-06-27" 47.858856 48.429829 47.721825 47.938793 1746496 23.627636
"2008-06-30" 48.087242 49.389061 47.185108 48.612537 1225104 23.959702
"2008-07-01" 48.121502 48.76099 47.801758 48.498344 1422224 23.903423
"2008-07-02" 48.623959 48.909443 47.402077 47.676144 981747 23.498186
"2008-07-03" 48.281376 48.281376 46.979561 47.527691 376551 23.425014
"2008-07-07" 47.653305 47.881695 46.408588 46.465687 1271079 22.901592
"2008-07-08" 46.568459 54.801872 46.145939 49.18351 1949396 24.241119
"2008-07-09" 49.172092 49.526093 45.620647 45.700581 1486501 22.524485
"2008-07-10" 45.803356 48.144341 45.643486 47.173691 1158901 23.250538
"2008-07-11" 46.728333 49.103573 46.15736 47.961632 1127464 23.638891
"2008-07-14" 48.452667 48.909443 45.871876 46.305813 1239203 22.822796
"2008-07-15" 45.803356 47.276466 45.026836 45.57497 1736513 22.462584
"2008-07-16" 45.677746 47.265045 44.353088 46.77401 3230983 23.053558
"2008-07-17" 46.842525 48.304214 45.883293 47.59621 1715496 23.458792
"2008-07-18" 47.402077 49.937195 46.911041 49.503254 1965859 24.398712
"2008-07-21" 49.594608 50.930683 48.932281 50.919266 1466710 25.096626
"2008-07-22" 50.336872 53.522896 49.800159 53.294506 1706739 26.267307
"2008-07-23" 53.088959 53.979671 52.072628 53.271667 1678629 26.256062
"2008-07-24" 53.431541 53.431541 49.777321 50.211262 1378790 24.747675
"2008-07-25" 50.5881 52.392372 50.279778 51.478817 1215384 25.372412
"2008-07-28" 51.478817 51.912758 50.051388 50.633778 1277734 24.955912
"2008-07-29" 50.542423 51.981274 49.663128 51.524494 2129702 25.394926
"2008-07-30" 51.43314 52.049789 49.857258 51.318947 1566189 25.293623
"2008-07-31" 50.645199 51.809982 50.279778 51.227589 815189 25.248587
"2008-08-01" 51.296104 52.415211 49.948612 52.004112 1090509 25.631315
"2008-08-04" 51.4674 51.912758 50.234097 50.325455 1047950 24.803959
"2008-08-05" 50.885006 53.968254 50.39397 53.077538 1405936 26.16037
"2008-08-06" 52.312435 53.968254 52.312435 52.563663 1196381 25.907099
"2008-08-07" 52.163982 52.506565 51.23901 51.752884 1761383 25.507486
"2008-08-08" 51.581593 54.287998 50.999203 53.945415 1540356 26.588121
"2008-08-11" 53.442959 55.075939 52.883408 54.824711 1440089 27.021511
"2008-08-12" 52.700699 53.100376 51.39888 52.095467 2571668 25.676348
"2008-08-13" 51.421719 52.472309 50.953522 51.958431 1661466 25.608805
"2008-08-14" 50.885006 52.723534 50.850746 52.723534 808884 25.985897
"2008-08-15" 51.787144 53.19173 51.604431 52.186821 755904 25.72138
"2008-08-18" 51.535915 53.111797 50.747974 51.672947 972465 25.468092
"2008-08-19" 50.679455 51.330364 49.60603 50.211262 1165031 24.747675
"2008-08-20" 50.416809 50.827908 49.137833 50.314034 1035340 24.798334
"2008-08-21" 49.103573 50.279778 49.103573 49.468994 795661 24.381826
"2008-08-22" 50.473907 51.478817 49.548931 51.147652 1159339 25.209192
"2008-08-25" 50.736553 50.827908 49.514675 49.514675 771054 24.40435
"2008-08-26" 49.514675 50.405392 49.103573 50.39397 766938 24.837713
"2008-08-27" 50.862167 51.181911 50.302616 51.113396 904861 25.192303
"2008-08-28" 51.672947 52.723534 49.103573 52.529404 1047600 25.890221
"2008-08-29" 52.01553 52.529404 51.62727 51.867077 977194 25.563774
"2008-09-02" 52.586502 52.929085 51.113396 51.604431 892601 25.43433
"2008-09-03" 51.501656 52.163982 51.067719 52.129726 1020891 25.693224
"2008-09-04" 51.513077 51.878498 50.051388 50.097065 1302341 24.691389
"2008-09-05" 49.765903 50.142742 49.160671 49.834419 1384744 24.561945
"2008-09-08" 52.026951 52.232498 50.085648 51.159073 1793346 25.214813
"2008-09-09" 51.022041 51.341785 48.898026 49.480415 1679593 24.387466
"2008-09-10" 50.017128 50.713715 48.806667 50.496746 1213808 24.88838
"2008-09-11" 49.60603 50.885006 48.886604 50.633778 901971 24.955912
"2008-09-12" 49.982872 51.958431 49.811581 51.935593 863440 25.597538
"2008-09-15" 50.633778 52.243919 49.560352 49.560352 2248710 24.426861
"2008-09-16" 49.080734 52.323856 48.955124 51.798561 3437123 25.530006
"2008-09-17" 50.668037 52.049789 49.720222 49.834419 2314388 24.842905
"2008-09-18" 50.211262 57.120018 49.446156 57.120018 3095950 28.474836
"2008-09-19" 58.136349 59.381065 53.26025 58.53603 2908988 29.180723
"2008-09-22" 57.359825 58.227703 52.049789 52.575085 1970500 26.209148
"2008-09-23" 52.826309 54.779034 52.723534 53.157475 1311448 26.499474
"2008-09-24" 53.111797 53.602833 52.186821 52.986183 927454 26.414085
"2008-09-25" 53.68277 54.45929 52.369534 53.739864 1251726 26.789799
"2008-09-26" 51.387463 55.761105 51.387463 55.704006 983411 27.768948
"2008-09-29" 54.356514 55.624073 50.885006 52.438049 1483699 26.140829
"2008-09-30" 54.333675 57.862282 52.540825 56.434853 1924088 28.133276
"2008-10-01" 56.012333 56.640404 54.516388 55.86388 831565 27.84864
"2008-10-02" 55.133038 56.309238 53.534313 54.082447 1203912 26.960577
"2008-10-03" 55.487038 56.366337 50.747974 50.747974 1450509 25.298313
"2008-10-06" 49.994289 49.994289 45.677746 47.995888 1918834 23.926386
"2008-10-07" 48.521183 48.943703 45.015415 45.392258 2758367 22.628447
"2008-10-08" 44.010506 46.819687 42.491722 44.535801 2707227 22.201488
"2008-10-09" 44.661415 47.105171 38.026722 38.997375 3322406 19.440542
"2008-10-10" 36.405163 42.480301 35.674316 42.480301 5653256 21.176804
"2008-10-13" 43.176888 47.322144 41.955006 46.73975 2324721 23.300171
"2008-10-14" 49.21777 49.468994 41.281261 45.118191 2375161 22.491819
"2008-10-15" 45.083935 45.278065 37.204521 39.28286 2114991 19.58285
"2008-10-16" 39.579765 43.816376 38.049561 42.480301 2986137 21.176804
"2008-10-17" 41.760876 43.154049 40.287769 41.26984 1888972 20.573378
"2008-10-20" 42.423203 43.165466 40.196415 43.051273 1633706 21.461443
"2008-10-21" 42.525978 44.13612 42.240494 42.971336 1609449 21.421591
"2008-10-22" 42.742947 42.742947 38.803242 39.716797 2764760 19.799171
"2008-10-23" 39.716797 41.566746 36.245289 39.534088 2619569 19.708094
"2008-10-24" 36.816261 38.380726 35.537285 36.542194 1950622 18.216608
"2008-10-27" 36.793423 38.380726 34.680828 34.966312 2034076 17.431017
"2008-10-28" 35.879868 39.385635 34.498116 38.883179 3479331 19.383615
"2008-10-29" 38.186592 40.173576 36.964714 38.323627 2321043 19.10467
"2008-10-30" 39.556927 39.968025 37.809753 39.830994 1683621 19.856104
"2008-10-31" 40.047962 41.258423 38.072399 41.178486 2530160 20.527836
"2008-11-03" 40.904419 41.098549 37.467171 37.604202 1523893 18.746031
"2008-11-04" 37.798332 39.339958 37.432911 38.47208 2285139 19.178675
"2008-11-05" 36.61071 36.61071 32.990749 34.338245 4021127 17.117918
"2008-11-06" 33.516045 34.703667 32.362682 33.162041 1980133 16.53157
"2008-11-07" 33.230556 35.605801 32.168552 34.692245 2007893 17.294392
"2008-11-10" 34.920635 34.920635 28.582848 29.290854 2869406 14.601754
"2008-11-11" 28.639944 29.108143 24.837273 25.636635 6613462 12.780086
"2008-11-12" 25.339727 27.166838 24.871531 25.396826 5515246 12.660542
"2008-11-13" 25.9107 30.307182 24.711658 29.713371 4627987 14.812384
"2008-11-14" 30.832478 30.832478 26.892771 27.360968 3468473 13.639687
"2008-11-17" 27.303871 27.772068 25.351149 26.915609 3909388 13.417665
"2008-11-18" 24.825853 27.463743 24.586044 26.367477 5343084 13.144421
"2008-11-19" 26.219025 26.219025 22.153706 22.838873 4059045 11.385383
"2008-11-20" 21.982414 24.528948 20.82905 21.799704 4099502 10.867345
"2008-11-21" 22.210802 24.037912 19.767044 22.861712 5857908 11.396763
"2008-11-24" 22.530546 26.230444 21.205893 25.842182 6336040 12.882554
"2008-11-25" 26.869932 27.121161 22.941647 25.248373 4461954 12.586537
"2008-11-26" 25.031403 26.652964 23.980816 26.356058 3284576 13.138728
"2008-11-28" 25.990637 26.561607 25.225534 26.241863 1750962 13.081802
"2008-12-01" 25.077082 25.214113 20.520725 20.977505 4167982 10.457475
"2008-12-02" 22.005253 25.248373 21.125956 25.019983 4829486 12.472684
"2008-12-03" 24.631723 26.344639 23.5012 26.13909 4244518 13.030567
"2008-12-04" 25.191277 26.801416 23.969397 24.289141 4536827 12.108353
"2008-12-05" 24.277721 27.292452 23.969397 27.075481 4412477 13.49737
"2008-12-08" 27.70355 31.620419 27.292452 31.620419 4914166 15.763053
"2008-12-09" 31.117964 31.746033 28.719881 29.210917 5198856 14.561901
"2008-12-10" 29.439306 33.550304 29.439306 33.047848 2995157 16.474642
"2008-12-11" 32.3741 32.705265 26.90419 27.543678 5320228 13.730765
"2008-12-12" 27.041224 31.003769 26.28754 31.003769 5315411 15.45565
"2008-12-15" 31.746033 31.746033 28.594267 29.747629 2986838 14.829455
"2008-12-16" 31.106543 34.155533 29.907503 34.155533 5295533 17.026834
"2008-12-17" 32.545391 35.525864 31.083704 34.372501 3589494 17.434015
"2008-12-18" 35.126186 35.959805 31.449125 31.928743 3081939 16.194519
"2008-12-19" 32.728104 34.65799 32.21423 34.269726 2953386 17.381886
"2008-12-22" 33.927143 34.863537 31.232157 33.059265 2922911 16.767931
"2008-12-23" 33.42469 35.503025 32.659588 34.121273 2527183 17.306589
"2008-12-24" 34.486694 35.160442 33.927143 35.114765 758531 17.810499
"2008-12-26" 35.20612 36.325226 34.406761 35.982643 856435 18.250698
"2008-12-29" 36.085419 36.884777 34.281147 34.65799 1949308 17.578815
"2008-12-30" 35.046249 36.759163 34.418179 36.759163 2204662 18.644545
"2008-12-31" 36.61071 38.563435 36.18819 38.335045 2182332 19.443848
"2009-01-02" 38.24369 38.24369 36.393742 36.439419 1785465 18.48237
"2009-01-05" 34.909214 36.553616 34.258308 35.457348 2386895 17.984261
"2009-01-06" 36.039742 36.747746 34.760761 36.005482 4194428 18.262283
"2009-01-07" 35.194702 36.005482 33.025009 33.538883 2681218 17.0112
"2009-01-08" 33.42469 33.42469 31.825968 32.613911 3764196 16.54204
"2009-01-09" 32.362682 32.591068 30.649767 31.083704 2801189 15.765913
"2009-01-12" 31.049446 31.540482 29.473564 29.793308 2751274 15.111415
"2009-01-13" 29.11956 31.403448 29.11956 31.026608 2167095 15.736948
"2009-01-14" 30.15873 31.095123 29.405046 29.713371 2806619 15.070866
"2009-01-15" 29.95318 32.259907 28.400137 31.060865 3103306 15.754329
"2009-01-16" 31.734612 33.630238 30.958092 33.630238 3481083 17.057528
"2009-01-20" 32.476875 33.104946 29.062464 29.302273 4467121 14.862357
"2009-01-21" 29.793308 33.184879 29.245174 33.070686 3442815 16.773722
"2009-01-22" 32.202808 34.098434 30.900993 32.100033 4093810 16.281397
"2009-01-23" 31.825968 32.739525 30.752541 32.396938 3094374 16.431999
"2009-01-26" 32.465454 33.904305 31.837387 33.025009 2206589 16.750559
"2009-01-27" 34.087017 34.258308 32.933655 34.00708 2419647 17.248676
"2009-01-28" 34.692245 36.25671 33.984241 36.142513 4929403 18.331778
"2009-01-29" 35.582962 35.788513 32.648167 32.842297 4006415 16.657881
"2009-01-30" 33.219139 33.573139 31.163641 31.825968 3788716 16.142399
"2009-02-02" 31.403448 33.493206 30.969509 33.276237 2901895 16.877985
"2009-02-03" 33.675915 33.675915 32.21423 32.739525 3139735 16.605751
"2009-02-04" 33.207722 33.744434 31.346352 31.677515 2439700 16.067095
"2009-02-05" 31.129381 32.419777 30.15873 31.232157 3203311 15.841207
"2009-02-06" 31.38061 33.892887 30.889574 33.721596 2603806 17.103872
"2009-02-09" 33.447529 34.075596 32.842297 33.881466 1472752 17.184959
"2009-02-10" 33.664497 33.77869 30.238667 30.398539 3980407 15.418392
"2009-02-11" 30.421377 31.083704 28.879753 29.873243 3656836 15.151955
"2009-02-12" 29.405046 29.405046 25.705151 28.320202 5331349 14.36424
"2009-02-13" 28.091812 28.434395 26.264704 27.223934 3288866 13.808204
"2009-02-17" 25.568117 27.178257 24.894369 25.362568 4007378 12.864099
"2009-02-18" 26.09341 26.595865 25.316889 26.447412 3228093 13.414343
"2009-02-19" 26.687222 27.041224 24.745918 25.042824 2995857 12.701921
"2009-02-20" 24.414755 27.349548 23.409843 27.13258 5683030 13.761868
"2009-02-23" 27.452324 28.080393 25.065662 25.282631 4902869 12.823563
"2009-02-24" 25.511021 27.852003 25.282631 27.714972 4273679 14.057261
"2009-02-25" 28.765558 28.959688 27.360968 27.600777 9248881 13.999341
"2009-02-26" 27.863424 28.080393 24.985725 25.202696 6302325 12.78301
"2009-02-27" 24.449013 25.191277 23.69533 24.631723 5034837 12.493412
"2009-03-02" 24.437593 24.540367 22.964485 23.204294 5364275 11.769405
"2009-03-03" 24.037912 25.659472 23.387005 25.157017 28828394 12.759846
"2009-03-04" 25.214113 26.698641 24.848692 25.979218 6007740 13.176875
"2009-03-05" 25.019983 25.796507 23.969397 24.209204 5274954 12.279105
"2009-03-06" 24.631723 25.088501 21.845381 23.30707 6302588 11.821536
"2009-03-09" 22.861712 25.465342 22.576225 25.316889 5614726 12.840931
"2009-03-10" 26.13909 28.651365 25.944958 28.34304 8272825 14.375819
"2009-03-11" 28.7313 28.7313 26.972708 27.577938 4935182 13.987755
"2009-03-12" 27.852003 29.896084 26.789997 29.633436 5104981 15.030321
"2009-03-13" 29.850405 30.010277 27.829165 29.336531 3623296 14.879732
"2009-03-16" 28.959688 28.959688 25.887861 26.013475 4503550 13.463086
"2009-03-17" 25.773666 28.057554 24.985725 27.943359 4629826 14.461889
"2009-03-18" 27.372389 29.233755 26.721479 29.130981 3933732 15.076534
"2009-03-19" 29.873243 30.033115 26.630123 26.778578 4047836 13.859069
"2009-03-20" 26.732899 27.052645 24.974306 25.065662 4755664 12.972557
"2009-03-23" 28.263103 29.427885 25.796507 29.336531 5682505 15.182918
"2009-03-24" 28.560009 28.993948 26.550188 26.835674 4351003 13.888611
"2009-03-25" 26.847094 27.863424 24.871531 27.223934 4049937 14.089556
"2009-03-26" 27.589357 27.943359 26.10483 27.075481 4040567 14.012727
"2009-03-27" 27.029804 27.258192 26.298962 26.481672 2809771 13.705403
"2009-03-30" 25.30547 25.785086 24.277721 24.483271 4773616 12.671144
"2009-03-31" 25.202696 26.298962 24.49469 25.819345 5833738 13.36262
"2009-04-01" 25.625214 26.264704 24.734497 25.09992 5011631 12.990288
"2009-04-02" 25.899281 28.057554 25.545279 27.349548 6377986 14.154566
"2009-04-03" 27.817745 29.804728 26.504511 29.736212 4813548 15.389771
"2009-04-06" 29.165239 29.804728 28.171747 29.028206 3971124 15.023346
"2009-04-07" 27.749229 28.422976 27.292452 27.292452 21189313 14.125012
"2009-04-08" 27.32671 27.874844 26.002054 27.692133 8224049 14.331869
"2009-04-09" 28.434395 30.832478 27.635035 30.741121 7526204 15.909849
"2009-04-13" 29.998857 31.883064 29.450726 31.392029 4922047 16.246723
"2009-04-14" 31.38061 31.392029 29.176659 29.427885 6574230 15.23019
"2009-04-15" 28.571428 31.586161 28.525751 31.300674 5454122 16.199444
"2009-04-16" 31.254995 33.847206 29.884665 32.682426 5477854 16.914558
"2009-04-17" 32.168552 33.139202 31.015188 32.191391 4722563 16.660421
"2009-04-20" 30.76396 31.471966 28.560009 28.754141 5322855 14.881499
"2009-04-21" 28.285942 31.963001 27.943359 31.608999 6949993 16.359013
"2009-04-22" 30.729702 32.065777 30.067375 30.56983 5908085 15.821198
"2009-04-23" 30.489895 32.168552 29.884665 32.0201 4255377 16.571774
"2009-04-24" 32.533974 34.029919 31.471966 33.241978 5006552 17.204149
"2009-04-27" 32.419777 33.367592 31.049446 31.768871 3980669 16.441761
"2009-04-28" 31.357771 32.671005 31.072285 31.723192 3500436 16.418116
"2009-04-29" 31.940163 33.447529 31.79171 32.979332 3922786 17.068222
"2009-04-30" 33.150623 33.847206 32.282745 32.705265 3437735 16.926376
"2009-05-01" 32.259907 33.104946 31.643257 31.951582 3146303 16.536316
"2009-05-04" 32.750942 34.4296 31.551901 34.23547 5018812 17.718332
"2009-05-05" 33.915726 34.338245 32.488297 32.842297 2977030 16.997292
"2009-05-06" 32.933655 33.938564 31.894484 32.785198 4436121 16.967747
"2009-05-07" 33.493206 33.493206 30.969509 31.837387 4784650 16.477217
"2009-05-08" 32.819458 34.509537 31.837387 34.509537 4510118 17.860167
"2009-05-11" 33.595982 33.927143 32.865135 32.967911 3424950 17.062307
"2009-05-12" 33.264816 33.915726 31.574739 32.3741 3391411 16.754982
"2009-05-13" 31.848806 32.465454 30.98093 31.243576 4435158 16.169889
"2009-05-14" 31.140802 32.876556 30.615507 32.454037 3840908 16.796354
"2009-05-15" 32.100033 32.454037 30.409958 30.843897 3295347 15.963039
"2009-05-18" 31.631838 33.538883 31.277836 33.413269 4110886 17.292797
"2009-05-19" 33.276237 33.653076 32.168552 32.499714 2590321 16.82
"2009-05-20" 33.047848 33.81295 31.414867 31.529062 3197794 16.317642
"2009-05-21" 31.060865 32.111454 30.718283 31.963001 2632179 16.542225
"2009-05-22" 32.499714 32.659588 31.666096 31.825968 1826973 16.471308
"2009-05-26" 31.232157 34.087017 31.209318 33.915726 3244644 17.552847
"2009-05-27" 34.029919 34.246887 32.887974 33.173462 4191626 17.168694
"2009-05-28" 33.733013 34.224049 32.705265 34.087017 2734373 17.641489
"2009-05-29" 34.4296 34.692245 33.344753 34.669407 3006453 17.942904
"2009-06-01" 35.194702 36.998974 34.81786 35.857029 4513621 18.55755
"2009-06-02" 35.822769 35.891289 34.441017 34.58947 2568866 17.901533
"2009-06-03" 34.258308 35.274635 34.144112 35.20612 2526745 18.220678
"2009-06-04" 35.400249 36.736324 35.057667 36.724907 3235449 19.006712
"2009-06-05" 36.599293 36.633549 35.091927 35.491608 3485198 18.666185
"2009-06-08" 35.365993 36.005482 34.954891 35.571545 2271391 18.708223
"2009-06-09" 35.811352 35.891289 34.977734 35.000572 2087932 18.407934
"2009-06-10" 35.685738 35.685738 33.755852 34.532375 2672812 18.161694
"2009-06-11" 34.212631 34.772182 33.504623 33.675915 2008155 17.711252
"2009-06-12" 33.77869 34.65799 33.287655 34.543793 2044935 18.167698
"2009-06-15" 34.132694 34.178371 32.17997 32.625328 2629727 17.158716
"2009-06-16" 32.865135 33.219139 31.803129 32.465454 1962706 17.074635
"2009-06-17" 32.362682 32.887974 31.529062 31.905905 2056231 16.780348
"2009-06-18" 31.974421 32.773781 31.814548 32.111454 2295210 16.888453
"2009-06-19" 32.533974 33.276237 32.282745 33.207722 3074758 17.465017
"2009-06-22" 32.602489 33.070686 31.095123 31.266415 2897691 16.444025
"2009-06-23" 31.56332 31.883064 31.072285 31.357771 1960342 16.492064
"2009-06-24" 31.471966 32.945072 31.414867 32.488297 2260620 17.086645
"2009-06-25" 32.077194 33.025009 31.905905 32.967911 1805168 17.338892
"2009-06-26" 32.887974 33.573139 32.625328 33.39043 2228394 17.561106
"2009-06-29" 33.493206 33.904305 32.922234 33.698753 1608748 17.723263
"2009-06-30" 33.77869 34.23547 33.42469 34.098434 2083028 17.93347
"2009-07-01" 34.144112 34.829281 33.984241 34.692245 1764185 18.245775
"2009-07-02" 34.326824 34.486694 32.317005 32.317005 3196830 16.996555
"2009-07-06" 31.860226 33.664497 31.860226 33.573139 2796723 17.6572
"2009-07-07" 34.178371 34.372501 32.625328 32.750942 2953298 17.224775
"2009-07-08" 33.276237 33.527466 32.122871 32.739525 3104094 17.218771
"2009-07-09" 33.150623 33.287655 32.122871 32.202808 2057632 16.936501
"2009-07-10" 32.065777 32.431198 31.300674 31.940163 1936085 16.798363
"2009-07-13" 32.271324 33.538883 31.871647 33.481785 3066877 17.609156
"2009-07-14" 33.287655 33.904305 32.899395 33.755852 1565927 17.753298
"2009-07-15" 34.20121 35.400249 33.801529 34.954891 2735424 18.383905
"2009-07-16" 34.578053 35.742832 34.315407 35.434509 1772067 18.636152
"2009-07-17" 35.377411 35.468769 34.703667 35.183281 1880478 18.504028
"2009-07-20" 35.331734 36.428001 35.331734 36.382324 1794572 19.134645
