"Index" "PNR.Open" "PNR.High" "PNR.Low" "PNR.Close" "PNR.Volume" "PNR.Adjusted"
"2008-06-23" 23.196775 23.63331 23.136333 23.438549 2804680 17.457016
"2008-06-24" 23.458696 23.640026 23.136333 23.324379 899803 17.371983
"2008-06-25" 23.485561 23.593016 23.284082 23.384823 1005522 17.416998
"2008-06-26" 23.163197 23.572868 22.733377 22.820684 1212344 16.996836
"2008-06-27" 22.820684 22.928141 22.605776 22.746811 2179300 16.941811
"2008-06-30" 22.753527 23.680323 22.746811 23.51914 1742726 17.517038
"2008-07-01" 23.331095 23.579584 22.948286 23.384823 2255835 17.416998
"2008-07-02" 23.331095 23.384823 22.135662 22.149094 1469792 16.496632
"2008-07-03" 22.216253 22.431162 22.014774 22.236401 699681 16.561661
"2008-07-07" 22.269979 22.572195 22.095366 22.310274 1422888 16.616684
"2008-07-08" 22.364002 22.706514 22.095366 22.625923 1426164 16.851768
"2008-07-09" 22.793821 22.941572 22.189388 22.276695 1286496 16.591667
"2008-07-10" 22.216253 22.236401 21.302889 21.719275 1817176 16.1765
"2008-07-11" 21.584955 21.887173 21.403627 21.511082 1359457 16.021444
"2008-07-14" 21.719275 21.887173 21.423775 21.773003 1113623 16.21652
"2008-07-15" 21.645399 22.303558 21.323036 21.914036 1610502 16.321554
"2008-07-16" 22.014774 22.572195 21.645399 22.572195 1119877 16.811758
"2008-07-17" 22.740093 23.237072 22.672935 23.230356 1036493 17.30195
"2008-07-18" 23.331095 23.398254 23.042311 23.344526 1106178 17.38699
"2008-07-21" 23.40497 24.761585 23.216925 24.754869 2015064 18.437412
"2008-07-22" 24.116858 24.143721 22.390865 23.122902 3880632 17.221922
"2008-07-23" 23.102755 23.680323 22.914707 23.505709 1846956 17.59391
"2008-07-24" 23.47213 23.572868 23.357958 23.431833 1587721 17.53861
"2008-07-25" 23.512424 23.646744 23.297516 23.51914 869427 17.60396
"2008-07-28" 23.485561 23.734051 23.351242 23.351242 1478577 17.478287
"2008-07-29" 23.478846 23.848221 23.331095 23.51914 1574618 17.60396
"2008-07-30" 23.498993 24.197449 23.498993 24.110142 968743 18.046324
"2008-07-31" 23.935528 24.009401 23.250504 23.250504 2250326 17.402893
"2008-08-01" 23.384823 23.384823 22.552048 22.639355 2211314 16.945442
"2008-08-04" 22.59906 22.619207 22.162525 22.256548 947600 16.658918
"2008-08-05" 22.390865 22.928141 22.390865 22.928141 970084 17.161602
"2008-08-06" 23.022163 23.734051 22.89456 23.713902 875681 17.749739
"2008-08-07" 23.465412 23.680323 23.156481 23.357958 410666 17.483318
"2008-08-08" 23.250504 24.378778 23.176628 24.345198 803613 18.222263
"2008-08-11" 24.311619 24.942915 24.27804 24.942915 872405 18.669651
"2008-08-12" 24.781733 24.929483 24.680994 24.788448 1349779 18.554035
"2008-08-13" 24.68771 24.976494 24.593687 24.855608 921840 18.604298
"2008-08-14" 24.848892 25.184689 24.728004 25.104097 623295 18.790297
"2008-08-15" 25.151108 25.453323 24.895903 25.070517 519810 18.76516
"2008-08-18" 25.137676 25.325722 24.808596 24.98321 510131 18.699812
"2008-08-19" 24.86904 25.050369 24.68771 24.815311 905461 18.574137
"2008-08-20" 24.862324 25.090666 24.640697 24.989925 2319118 18.704838
"2008-08-21" 24.902618 25.030222 24.660847 24.855608 895336 18.604298
"2008-08-22" 25.010075 25.26528 24.828745 24.996641 580859 18.709858
"2008-08-25" 24.996641 25.003359 24.385494 24.546677 582199 18.373064
"2008-08-26" 24.479515 24.607119 24.157152 24.345198 592324 18.222263
"2008-08-27" 24.647413 24.815311 24.398926 24.73472 631187 18.513817
"2008-08-28" 24.848892 25.057085 24.761585 25.057085 577136 18.755106
"2008-08-29" 25.023506 25.137676 24.647413 24.680994 566118 18.473602
"2008-09-02" 24.976494 25.224983 24.43922 24.586971 876128 18.403229
"2008-09-03" 24.600403 24.936199 24.251175 24.57354 1324168 18.393171
"2008-09-04" 24.291471 24.32505 23.613163 23.613163 938666 17.674343
"2008-09-05" 23.438549 23.76763 23.035595 23.606447 1569108 17.66931
"2008-09-08" 24.069845 24.916052 24.069845 24.781733 1667829 18.549009
"2008-09-09" 24.855608 24.875755 23.935528 23.962391 1630753 17.93573
"2008-09-10" 24.069845 24.546677 23.92881 24.318335 963830 18.202156
"2008-09-11" 23.922094 24.546677 23.532572 24.486233 1146381 18.327826
"2008-09-12" 24.284756 24.848892 24.224312 24.680994 1006862 18.473602
"2008-09-15" 23.875084 24.432505 23.734051 23.734051 1298855 17.764818
"2008-09-16" 23.196775 24.680994 23.196775 24.513096 1635369 18.347931
"2008-09-17" 24.096708 25.668234 23.619879 24.875755 2355449 18.619381
"2008-09-18" 25.036938 26.514439 24.714575 25.513767 3473688 19.09693
"2008-09-19" 26.59503 27.535259 25.621222 26.507723 3387475 19.840899
"2008-09-22" 26.245804 26.373405 25.184689 25.191404 1195965 18.855635
"2008-09-23" 25.37945 26.312962 25.359303 25.856279 1616310 19.353296
"2008-09-24" 25.950302 26.131632 25.285425 25.648087 1453562 19.19747
"2008-09-25" 25.688381 26.239086 25.419744 26.017462 982144 19.47394
"2008-09-26" 25.728678 26.098051 24.694426 25.869711 1931233 19.363352
"2008-09-29" 25.856279 25.856279 22.78039 23.277367 2929012 17.422995
"2008-09-30" 23.63331 23.727333 22.659504 23.216925 1882096 17.377752
"2008-10-01" 23.116184 23.505709 22.746811 23.129618 1315532 17.312399
"2008-10-02" 23.049026 23.129618 21.806581 21.927467 1434800 16.412601
"2008-10-03" 22.196104 23.022163 21.56481 21.605104 1342334 16.171312
"2008-10-06" 21.182001 21.396912 19.570181 21.222298 1897284 15.884791
"2008-10-07" 21.598389 22.202822 20.167898 20.167898 1761040 15.095572
"2008-10-08" 19.603762 21.370047 18.777702 20.416388 2611855 15.281567
"2008-10-09" 20.208193 20.866352 18.938885 19.066488 1744215 14.271173
"2008-10-10" 18.27401 20.705172 17.414371 19.26125 3385539 14.416954
"2008-10-13" 19.979853 21.188717 19.919409 21.161854 1386706 15.839546
"2008-10-14" 21.390196 22.162525 19.442579 20.18133 2543808 15.105628
"2008-10-15" 19.711216 19.858967 18.018805 18.018805 1681230 13.486989
"2008-10-16" 18.106112 18.603088 16.950974 18.455339 2246157 13.813728
"2008-10-17" 17.91135 19.456011 17.461384 18.462055 1644601 13.818758
"2008-10-20" 18.475487 19.48959 18.347883 19.48959 1400702 14.587862
"2008-10-21" 18.851578 21.03425 18.791136 19.838818 2890298 14.849258
"2008-10-22" 19.308262 19.630625 17.199463 17.763599 1626881 13.372931
"2008-10-23" 18.213566 19.832102 17.051714 17.924782 2058245 13.494276
"2008-10-24" 16.574883 17.441236 16.326393 16.796509 1759254 12.644871
"2008-10-27" 16.279383 17.521828 16.051041 16.460712 1957439 12.392076
"2008-10-28" 16.789791 17.528543 16.064472 17.521828 2886129 13.190912
"2008-10-29" 17.145735 18.361317 17.125587 17.447952 3059597 13.135299
"2008-10-30" 17.91135 18.240431 17.421087 17.897919 1851572 13.474048
"2008-10-31" 18.045668 18.865009 17.803896 18.562794 1947910 13.974586
"2008-11-03" 18.488918 18.972466 18.488918 18.811283 1350076 14.161658
"2008-11-04" 19.200806 19.274681 18.804567 19.227671 1401298 14.475123
"2008-11-05" 18.905306 19.348557 18.132975 18.213566 1239444 13.711683
"2008-11-06" 18.059099 18.43519 17.33378 17.427805 1539477 13.120134
"2008-11-07" 17.515112 17.689726 16.950974 17.427805 1529054 13.120134
"2008-11-10" 17.897919 17.924782 16.608461 16.843519 1521311 12.680265
"2008-11-11" 16.615177 16.850235 16.158497 16.252518 1551687 12.235348
"2008-11-12" 15.977166 15.997314 15.426461 15.567495 1795734 11.719643
"2008-11-13" 15.654802 16.695768 14.788449 16.695768 1815538 12.569036
"2008-11-14" 16.487576 16.702484 15.567495 15.634654 1184648 11.7702
"2008-11-17" 15.473472 16.239086 15.419745 15.634654 1005522 11.7702
"2008-11-18" 15.554063 15.856279 15.110813 15.668234 1350821 11.795477
"2008-11-19" 15.654802 15.8227 14.21088 14.251175 1347098 10.728679
"2008-11-20" 14.042982 14.53996 12.760242 12.854265 2097554 9.677044
"2008-11-21" 13.143049 13.37139 12.370719 13.344527 1964438 10.046128
"2008-11-24" 13.492277 14.68771 13.25722 14.445937 1297068 10.875299
"2008-11-25" 14.613835 15.426461 14.445937 15.426461 2428708 11.613462
"2008-11-26" 15.043653 16.218939 14.65413 16.178642 1132385 12.179728
"2008-11-28" 16.030893 16.695768 15.695097 16.695768 535147 12.569036
"2008-12-01" 16.138348 16.212223 14.98321 14.989926 1172290 11.284827
"2008-12-02" 15.211551 15.587643 14.781733 15.34587 1398618 11.552794
"2008-12-03" 15.003358 15.809268 14.748153 15.34587 1380899 11.552794
"2008-12-04" 14.795165 15.386165 14.405641 14.748153 1410083 11.102818
"2008-12-05" 14.620551 15.594359 14.338482 15.567495 1412763 11.719643
"2008-12-08" 15.93687 16.373405 15.083949 15.8227 1230212 11.911768
"2008-12-09" 15.668234 16.326393 15.392881 16.124916 1329081 12.139283
"2008-12-10" 16.265949 16.883816 16.131632 16.601746 1371816 12.498252
"2008-12-11" 16.521154 16.568167 14.976494 15.258563 1360946 11.487065
"2008-12-12" 14.895903 16.098051 14.775017 15.943586 1187180 12.002773
"2008-12-15" 16.185358 16.574883 15.668234 15.849563 1218151 11.931989
"2008-12-16" 16.051041 16.830088 15.862995 16.742781 660372 12.604428
"2008-12-17" 16.548019 16.910679 16.420416 16.715918 1183457 12.584203
"2008-12-18" 15.876427 16.386837 15.621222 15.950302 1977690 12.007831
"2008-12-19" 16.07119 16.077906 15.507052 15.688381 2814359 11.810648
"2008-12-22" 15.654802 15.896575 15.392881 15.768972 2068221 11.871318
"2008-12-23" 15.903291 16.165213 15.278711 15.379449 1220533 11.578074
"2008-12-24" 15.433177 15.654802 15.332438 15.627938 449231 11.765141
"2008-12-26" 15.614506 15.815984 15.500336 15.795836 685536 11.891541
"2008-12-29" 15.795836 15.795836 15.036938 15.278711 1262076 11.502235
"2008-12-30" 15.359302 15.695097 15.298858 15.668234 1735281 11.795477
"2008-12-31" 15.721961 16.064472 15.533915 15.896575 1636262 11.967381
"2009-01-02" 16.057756 16.702484 15.829416 16.642042 1154720 12.528588
"2009-01-05" 16.816654 17.266623 16.756212 16.991268 1638793 12.791495
"2009-01-06" 17.078575 17.716587 17.004702 17.609135 1348736 13.256642
"2009-01-07" 17.280054 17.461384 16.971123 16.991268 1338611 12.791495
"2009-01-08" 16.856951 17.266623 16.507723 17.21961 1129555 12.963395
"2009-01-09" 17.192747 17.253189 16.501007 16.890532 1003735 12.715657
"2009-01-12" 16.897245 16.897245 15.735393 15.889859 1321934 11.962324
"2009-01-13" 15.930154 16.259233 15.654802 15.862995 1179735 11.942098
"2009-01-14" 15.648086 15.768972 15.083949 15.191404 981251 11.43651
"2009-01-15" 15.151108 15.701813 14.754869 15.533915 1192242 11.69436
"2009-01-16" 16.098051 16.098051 15.177972 15.950302 1449839 12.007831
"2009-01-20" 15.809268 15.836132 15.036938 15.144392 1200581 11.401116
"2009-01-21" 15.285426 15.721961 15.01679 15.688381 1337569 11.810648
"2009-01-22" 15.480188 15.829416 15.057085 15.446608 1203410 11.628633
"2009-01-23" 15.077233 15.768972 15.01679 15.473472 828033 11.648855
"2009-01-26" 15.419745 16.272667 15.406313 16.010744 2072539 12.053328
"2009-01-27" 16.010744 16.581598 15.997314 16.400269 1021454 12.346578
"2009-01-28" 16.695768 16.937542 16.487576 16.655474 1067762 12.63181
"2009-01-29" 16.642042 16.642042 15.93687 16.138348 1145339 12.239614
"2009-01-30" 16.151779 16.615177 15.211551 15.359302 1774888 11.648773
"2009-02-02" 15.292142 15.654802 15.003358 15.238415 1632242 11.557086
"2009-02-03" 15.621222 16.198792 14.788449 15.990598 1728133 12.127557
"2009-02-04" 15.943586 16.850235 15.795836 16.440563 2059287 12.468818
"2009-02-05" 16.185358 16.77636 15.997314 16.662189 1341440 12.636904
"2009-02-06" 16.722633 17.414371 16.635326 17.313633 1181819 13.130968
"2009-02-09" 17.21961 17.709871 17.071859 17.434521 1304066 13.222649
"2009-02-10" 17.293486 17.602419 16.453997 16.675621 2016404 12.647091
"2009-02-11" 16.803225 17.085293 16.48086 16.796509 1525927 12.738769
"2009-02-12" 16.326393 16.615177 15.903291 16.561451 1240039 12.560502
"2009-02-13" 16.568167 17.159166 16.548019 16.830088 1554963 12.76424
"2009-02-17" 16.225655 16.36669 15.78912 15.889859 1176161 12.051156
"2009-02-18" 15.943586 16.051041 15.446608 15.654802 1228872 11.872879
"2009-02-19" 15.621222 16.017462 15.191404 15.285426 890720 11.592742
"2009-02-20" 15.251847 15.251847 14.553392 14.922767 1174821 11.317695
"2009-02-23" 14.98321 15.063801 14.049698 14.076561 1209515 10.675916
"2009-02-24" 14.224312 14.942915 14.130289 14.754869 858111 11.190357
"2009-02-25" 14.526528 14.647414 14.022834 14.271323 1015647 10.823627
"2009-02-26" 14.39221 14.425789 13.801209 13.861652 840838 10.512924
"2009-02-27" 13.653459 14.472801 13.613163 14.016118 1377474 10.630075
"2009-03-02" 13.5863 13.767629 13.035594 13.089322 821630 9.927176
"2009-03-03" 13.250504 13.250504 12.800537 12.847549 1143403 9.743812
"2009-03-04" 13.176629 13.740766 12.981867 13.478845 1217258 10.222597
"2009-03-05" 13.149765 13.290799 12.45131 12.545332 939410 9.514605
"2009-03-06" 12.552048 12.901276 11.752854 12.055071 1692844 9.142784
"2009-03-09" 11.880457 12.142377 11.571525 11.820013 1653535 8.964513
"2009-03-10" 12.169241 12.411014 11.887173 12.370719 1680932 9.382175
"2009-03-11" 12.45131 12.813969 12.377435 12.706514 1576851 9.636848
"2009-03-12" 12.605776 13.022163 12.310275 13.002015 1515058 9.860964
"2009-03-13" 13.176629 13.176629 12.625923 12.860981 781427 9.753999
"2009-03-16" 13.451981 13.472129 12.766958 12.793821 1049298 9.703063
"2009-03-17" 12.766958 13.593015 12.652787 13.593015 1283816 10.309187
"2009-03-18" 13.498993 14.39221 13.384822 14.224312 1381792 10.787972
"2009-03-19" 14.231028 14.405641 14.002686 14.157152 986016 10.737037
"2009-03-20" 14.042982 14.338482 13.505709 13.653459 735268 10.355027
"2009-03-23" 14.022834 14.761585 13.901948 14.761585 645333 11.195449
"2009-03-24" 14.586971 14.80188 14.378778 14.39221 991972 10.915312
"2009-03-25" 14.096709 14.486232 13.781061 14.39221 1801243 10.915312
"2009-03-26" 14.519812 15.083949 14.398925 15.077233 1062848 11.434844
"2009-03-27" 14.83546 15.003358 14.593687 14.808596 1018774 11.231105
"2009-03-30" 14.439221 14.445937 14.042982 14.405641 845603 10.925494
"2009-03-31" 14.533244 14.875756 14.372062 14.553392 1216662 11.037552
"2009-04-01" 14.311619 15.392881 14.231028 15.177972 1995558 11.51125
"2009-04-02" 15.601075 16.326393 15.332438 16.218939 1823281 12.300733
"2009-04-03" 16.218939 16.642042 16.151779 16.581598 1275031 12.575782
"2009-04-06" 16.427132 16.474144 15.903291 16.051041 1308384 12.173394
"2009-04-07" 15.849563 15.849563 15.31229 15.339154 1388641 11.63349
"2009-04-08" 15.473472 15.580927 15.245131 15.419745 1266543 11.694611
"2009-04-09" 15.755541 16.185358 15.701813 16.185358 1379707 12.275263
"2009-04-13" 16.23237 16.265949 15.668234 16.151779 586070 12.249801
"2009-04-14" 15.896575 16.07119 15.574211 15.977166 1186882 12.11737
"2009-04-15" 15.869711 16.124916 15.681666 15.97045 841434 12.112276
"2009-04-16" 15.916723 16.635326 15.775688 16.52787 1104242 12.535032
"2009-04-17" 16.568167 16.937542 16.467428 16.836803 953258 12.769337
"2009-04-20" 16.487576 16.487576 15.507052 15.735393 995397 11.934001
"2009-04-21" 15.540631 15.661518 14.513096 15.661518 3781762 11.87798
"2009-04-22" 15.574211 17.145735 15.574211 16.816654 2260600 12.754053
"2009-04-23" 16.816654 16.991268 16.185358 16.92411 1686739 12.835546
"2009-04-24" 17.03828 18.173271 16.964405 18.012089 1473663 13.66069
"2009-04-27" 17.696442 17.998657 17.051714 17.689726 1419910 13.416206
"2009-04-28" 17.300201 17.730021 17.233042 17.427805 1915301 13.21756
"2009-04-29" 17.548691 18.200134 17.340496 17.931498 1285156 13.69456
"2009-04-30" 18.132975 18.502352 17.750168 17.891203 1365562 13.663794
"2009-05-01" 17.797178 18.287441 17.4681 17.91135 1637007 13.679177
"2009-05-04" 18.065817 18.891874 17.871054 18.838146 1265948 14.386981
"2009-05-05" 18.730692 18.770987 18.13969 18.32102 1098584 13.992044
"2009-05-06" 18.636669 18.784418 17.998657 18.38818 928838 14.043333
"2009-05-07" 18.509066 18.804567 17.797178 17.971792 1039769 13.725332
"2009-05-08" 18.099396 18.750839 18.099396 18.737408 802124 14.310042
"2009-05-11" 18.522497 18.522497 17.998657 18.045668 538422 13.781757
"2009-05-12" 18.193419 18.280725 17.1726 17.61585 760432 13.453495
"2009-05-13" 17.327065 17.327065 16.568167 16.715918 1029792 12.766203
"2009-05-14" 16.783075 17.159166 16.783075 16.890532 782321 12.899558
"2009-05-15" 16.836803 17.28677 16.823372 16.964405 618084 12.955978
"2009-05-18" 17.085293 17.35393 16.80994 17.35393 752987 13.253462
"2009-05-19" 17.280054 17.461384 16.950974 17.165882 877021 13.109849
"2009-05-20" 17.253189 17.306917 16.621895 16.675621 1476046 12.735428
"2009-05-21" 16.52787 16.642042 15.977166 16.158497 1134767 12.340493
"2009-05-22" 16.292814 16.467428 16.051041 16.131632 819843 12.319973
"2009-05-26" 15.990598 16.984552 15.983882 16.736065 1130598 12.78159
"2009-05-27" 16.715918 17.233042 16.581598 16.984552 2191957 12.971362
"2009-05-28" 17.078575 17.159166 16.447281 17.031565 922733 13.007267
"2009-05-29" 17.031565 17.159166 16.541304 16.80994 1154422 12.838009
"2009-06-01" 16.964405 17.689726 16.877098 17.609135 1104838 13.448368
"2009-06-02" 17.501678 18.341169 17.488247 18.260578 2049609 13.945889
"2009-06-03" 18.005373 18.200134 17.508394 17.709871 1055701 13.5253
"2009-06-04" 17.770315 18.361317 17.602419 18.341169 1308831 14.007433
"2009-06-05" 18.441908 18.797852 18.294157 18.764271 1252398 14.330563
"2009-06-08" 18.710545 19.308262 18.468771 19.113499 1560323 14.597275
"2009-06-09" 19.160509 19.234385 18.912022 19.113499 919755 14.597275
"2009-06-10" 19.187374 19.382135 18.542646 18.838146 699681 14.386981
"2009-06-11" 18.609804 19.52317 18.603088 19.308262 1261332 14.746013
"2009-06-12" 19.106783 19.153793 18.663532 18.784418 904419 14.345943
"2009-06-15" 18.784418 18.784418 17.91135 18.099396 635356 13.822791
"2009-06-16" 18.179987 18.347883 17.427805 17.474815 1104540 13.345781
"2009-06-17" 17.427805 17.521828 16.729349 17.092009 1971734 13.053433
"2009-06-18" 17.125587 17.360645 16.783075 17.199463 1161718 13.135491
"2009-06-19" 17.40094 17.575554 17.098724 17.179316 1029197 13.120107
"2009-06-22" 17.132303 17.132303 16.675621 16.762928 913353 12.802101
"2009-06-23" 16.80994 16.863667 16.440563 16.487576 1010882 12.591811
"2009-06-24" 16.608461 16.910679 16.380121 16.648758 945217 12.714909
"2009-06-25" 16.59503 17.018133 16.561451 17.018133 847688 12.997012
"2009-06-26" 16.971123 17.233042 16.783075 17.152451 1489447 13.099592
"2009-06-29" 17.024849 17.434521 17.024849 17.320349 880892 13.227819
"2009-06-30" 17.246473 17.387508 16.92411 17.206179 1169610 13.140626
"2009-07-01" 17.380793 17.481531 16.521154 17.273338 1291559 13.191914
"2009-07-02" 17.004702 17.051714 16.568167 16.689053 842178 12.745686
"2009-07-06" 16.487576 16.59503 16.064472 16.239086 703106 12.402038
"2009-07-07" 16.205507 16.272667 15.762257 15.923439 1092182 12.160976
"2009-07-08" 15.990598 16.051041 15.580927 15.768972 1058232 12.043006
"2009-07-09" 15.775688 16.00403 15.594359 15.957018 1003586 12.186619
"2009-07-10" 15.802552 16.205507 15.768972 16.124916 1831172 12.314848
"2009-07-13" 16.185358 16.621895 15.688381 16.588314 1123599 12.668755
"2009-07-14" 16.621895 16.856951 16.548019 16.742781 569691 12.78672
"2009-07-15" 16.917395 17.461384 16.836803 17.387508 737502 13.279114
"2009-07-16" 17.306917 18.106112 17.293486 18.045668 733630 13.781757
"2009-07-17" 18.012089 18.267294 17.931498 18.106112 762815 13.827912
"2009-07-20" 18.15984 18.83143 17.864338 18.797852 1101264 14.356205
"2009-07-21" 18.68368 18.791136 17.595701 17.884485 2347409 13.658656
