"Index" "ALLE.Open" "ALLE.High" "ALLE.Low" "ALLE.Close" "ALLE.Volume" "ALLE.Adjusted"
"2018-06-22" 78.349998 78.480003 77.449997 77.690002 634300 73.274727
"2018-06-25" 77.5 77.5 76.139999 76.379997 793800 72.039177
"2018-06-26" 76.800003 76.989998 76.190002 76.330002 719800 71.992027
"2018-06-27" 76.459999 77.800003 76.25 77.389999 1331600 72.991783
"2018-06-28" 77.150002 77.510002 76.639999 77.18 734500 72.793732
"2018-06-29" 77.639999 78.160004 76.889999 77.360001 669600 72.963509
"2018-07-02" 76.949997 77.709999 76.650002 77.629997 466700 73.218163
"2018-07-03" 78.089996 78.739998 76.919998 77.019997 233800 72.642799
"2018-07-05" 77.330002 78.07 76.82 77.879997 528400 73.453941
"2018-07-06" 77.730003 77.730003 76.690002 76.860001 1000600 72.491905
"2018-07-09" 77.260002 78.349998 76.889999 77.940002 660400 73.510536
"2018-07-10" 77.989998 78.440002 77.660004 78.349998 594000 73.897217
"2018-07-11" 78.089996 78.230003 77.459999 77.910004 304800 73.482231
"2018-07-12" 78.400002 79.279999 78 79.080002 434500 74.585739
"2018-07-13" 79.300003 80.029999 77.860001 79.709999 546400 75.179939
"2018-07-16" 79.589996 79.809998 79 79.239998 685300 74.736649
"2018-07-17" 78.739998 80.120003 78.739998 80.080002 516400 75.528915
"2018-07-18" 80.050003 80.360001 79.190002 79.230003 588300 74.727211
"2018-07-19" 78.919998 79.220001 78.279999 78.68 909500 74.208458
"2018-07-20" 78.379997 80.470001 78.050003 79.489998 609100 74.97245
"2018-07-23" 79.730003 79.849998 78.459999 78.709999 483400 74.236755
"2018-07-24" 78.860001 79.959999 78.82 79.82 1328700 75.283691
"2018-07-25" 80 80.360001 78.410004 80.089996 1090500 75.538338
"2018-07-26" 77.5 82.199997 75.889999 81.480003 1136800 76.849358
"2018-07-27" 81.730003 82.099998 81.110001 81.599998 1122500 76.962517
"2018-07-30" 81.889999 82.449997 80.860001 80.93 795600 76.330612
"2018-07-31" 81.290001 81.889999 80.660004 81.540001 665600 76.905937
"2018-08-01" 81.540001 82.279999 80.580002 80.879997 579800 76.283424
"2018-08-02" 80.550003 81.32 80.239998 81.199997 348200 76.585266
"2018-08-03" 81.400002 81.919998 80.830002 81.720001 301500 77.075706
"2018-08-06" 81.580002 82.709999 80.949997 82.57 459500 77.877396
"2018-08-07" 82.870003 83.5 82.739998 83.099998 480900 78.377281
"2018-08-08" 83.18 83.18 82.449997 82.519997 485600 77.830238
"2018-08-09" 82.629997 83.260002 82.480003 82.559998 608600 77.867966
"2018-08-10" 82.190002 82.389999 81.459999 81.800003 459600 77.151161
"2018-08-13" 81.919998 82.290001 81.269997 81.730003 530900 77.085144
"2018-08-14" 81.980003 83.510002 81.669998 83.269997 392000 78.537621
"2018-08-15" 82.879997 85.690002 82.25 85.300003 1028300 80.452263
"2018-08-16" 85.629997 87.080002 85.129997 85.43 818100 80.574867
"2018-08-17" 85.300003 86.989998 85.209999 86.699997 485600 81.77269
"2018-08-20" 86.989998 87.830002 86.470001 86.959999 545700 82.017914
"2018-08-21" 86.959999 88.120003 86.900002 87.790001 501100 82.800751
"2018-08-22" 87.529999 87.529999 86.419998 87.099998 360500 82.149956
"2018-08-23" 87.099998 87.610001 86.300003 86.440002 410500 81.527458
"2018-08-24" 86.769997 87.410004 86.419998 87.269997 380100 82.310303
"2018-08-27" 87.889999 88.400002 87.5 87.690002 310700 82.706421
"2018-08-28" 87.949997 88.019997 87.279999 87.720001 332600 82.734726
"2018-08-29" 87.760002 88.019997 86.57 86.959999 500100 82.017914
"2018-08-30" 86.900002 87.43 86.209999 87.290001 778100 82.329163
"2018-08-31" 87.129997 87.879997 87.07 87.220001 644400 82.263138
"2018-09-04" 87.169998 87.290001 86.209999 87.150002 565900 82.197128
"2018-09-05" 87.290001 89.279999 87.290001 89.199997 435600 84.1306
"2018-09-06" 89.199997 89.900002 88.690002 88.93 461500 83.875961
"2018-09-07" 88.800003 89.190002 88.290001 88.709999 341800 83.668472
"2018-09-10" 89 90.18 89 89.800003 495500 84.696518
"2018-09-11" 89.779999 90.160004 89.230003 89.699997 488400 84.602188
"2018-09-12" 89.639999 90.169998 89.139999 89.739998 421700 84.639923
"2018-09-13" 89.940002 89.940002 88.959999 89.339996 471800 84.262634
"2018-09-14" 88.959999 89.230003 87.699997 87.82 758000 83.024193
"2018-09-17" 88 89.110001 87.730003 88.889999 744100 84.035759
"2018-09-18" 89.099998 90.489998 88.790001 90.370003 599900 85.434944
"2018-09-19" 90.589996 91.07 90.309998 90.580002 472100 85.633476
"2018-09-20" 91.120003 91.580002 90.739998 90.910004 691300 85.945457
"2018-09-21" 90.43 90.779999 89.669998 90.07 1112600 85.151314
"2018-09-24" 89.980003 90.309998 88.989998 89.389999 355300 84.508453
"2018-09-25" 89.360001 89.559998 88.800003 89.129997 381100 84.262634
"2018-09-26" 89.129997 90.029999 88.900002 89.529999 347300 84.640808
"2018-09-27" 89.650002 90.489998 89.129997 89.989998 479200 85.075684
"2018-09-28" 89.790001 90.779999 89.690002 90.57 516600 85.624023
"2018-10-01" 91.550003 92.870003 90.709999 91.139999 783000 86.162888
"2018-10-02" 90.870003 91.57 90.68 91.32 509800 86.333061
"2018-10-03" 91.339996 92.07 90.800003 91.220001 544400 86.23851
"2018-10-04" 90.919998 91.150002 89.830002 90.190002 346600 85.264778
"2018-10-05" 90.510002 91.089996 89.150002 89.550003 395000 84.659706
"2018-10-08" 89.440002 89.440002 88.269997 88.370003 763900 83.544159
"2018-10-09" 88.300003 89.279999 86.779999 87.620003 879600 82.835114
"2018-10-10" 87.720001 87.720001 84.480003 84.559998 871500 79.942207
"2018-10-11" 84.57 84.769997 82.620003 82.760002 756200 78.240517
"2018-10-12" 87.300003 87.300003 82.599998 83.769997 696000 79.195358
"2018-10-15" 83.589996 84.410004 83.160004 83.830002 402200 79.252083
"2018-10-16" 84.290001 85.309998 83.849998 85.230003 401000 80.575623
"2018-10-17" 84.949997 84.949997 83.290001 84.169998 408200 79.573502
"2018-10-18" 83.959999 84.459999 82.029999 82.709999 532000 78.193253
"2018-10-19" 82.800003 83.309998 81.550003 81.790001 477400 77.323486
"2018-10-22" 81.970001 82.040001 81.040001 81.510002 620600 77.058784
"2018-10-23" 80.379997 83.279999 80.040001 82.75 1097300 78.231071
"2018-10-24" 82.330002 82.889999 79.639999 79.739998 1210500 75.385452
"2018-10-25" 81.730003 86.160004 81.629997 82.940002 1569700 78.410706
"2018-10-26" 82.300003 83.400002 81.489998 82.709999 1134600 78.193253
"2018-10-29" 83.629997 84.269997 80.360001 81.669998 1018800 77.210037
"2018-10-30" 81.75 84.830002 81.75 84.599998 796100 79.980026
"2018-10-31" 85.459999 86.709999 85.459999 85.730003 712700 81.048332
"2018-11-01" 86.139999 88.120003 85.989998 87.410004 1096600 82.636574
"2018-11-02" 88.18 89 87.370003 88.139999 689200 83.326721
"2018-11-05" 88.489998 89.220001 87.910004 88.599998 628200 83.761589
"2018-11-06" 88.349998 89.43 87.779999 89.110001 319700 84.243744
"2018-11-07" 89.82 89.989998 88.440002 89.769997 480200 84.867699
"2018-11-08" 89.779999 90.690002 89.309998 90.419998 435600 85.482201
"2018-11-09" 90.050003 90.5 88.870003 89.389999 505200 84.508453
"2018-11-12" 89.43 89.610001 88.379997 88.589996 351100 83.752144
"2018-11-13" 89.040001 90.639999 88.739998 88.870003 664300 84.016861
"2018-11-14" 89.370003 89.779999 86.43 87.110001 682400 82.352959
"2018-11-15" 86.540001 89.540001 86.290001 88.459999 792800 83.62925
"2018-11-16" 88.059998 89.660004 87.720001 89.269997 558700 84.394997
"2018-11-19" 89.190002 89.93 88.980003 89.440002 705400 84.555725
"2018-11-20" 88.75 89.68 88.290001 88.75 595200 83.903404
"2018-11-21" 89.239998 90.480003 88.739998 89.800003 352200 84.896072
"2018-11-23" 89.510002 89.970001 88.599998 89.110001 283600 84.243744
"2018-11-26" 90 90.150002 89.18 89.769997 972300 84.867699
"2018-11-27" 89.459999 90.639999 89.190002 90.25 625300 85.32148
"2018-11-28" 90.32 92.889999 90.139999 92.199997 783700 87.165001
"2018-11-29" 91.730003 92.889999 90.949997 91.75 740100 86.739571
"2018-11-30" 91.949997 92.809998 90.989998 91.589996 1124500 86.58831
"2018-12-03" 92.690002 94.300003 91.199997 93.099998 1080300 88.015854
"2018-12-04" 92.650002 92.989998 90.019997 90.279999 635800 85.349846
"2018-12-06" 89.18 89.739998 87.089996 89.739998 754100 84.839348
"2018-12-07" 89.839996 90.43 88 88.669998 547000 83.827766
"2018-12-10" 88.730003 89.040001 85.559998 87.230003 694200 82.466408
"2018-12-11" 88.589996 88.660004 86.970001 87.309998 683800 82.542038
"2018-12-12" 88.510002 89.389999 87.760002 87.839996 448000 83.043091
"2018-12-13" 88.230003 88.879997 87.190002 87.440002 571900 82.664948
"2018-12-14" 86.25 87.879997 85.5 86.349998 638900 81.831009
"2018-12-17" 86.209999 86.209999 83.129997 83.669998 653200 79.291252
"2018-12-18" 84.480003 85.370003 83.800003 84.309998 795100 79.897766
"2018-12-19" 84.419998 85.379997 81.480003 81.980003 1667200 77.689697
"2018-12-20" 81.870003 82.440002 79.93 80.410004 875800 76.201859
"2018-12-21" 80.099998 81.480003 78.309998 78.540001 1130200 74.429726
"2018-12-24" 78 78.300003 75.32 75.410004 545800 71.463539
"2018-12-26" 75.720001 78.68 74.830002 78.610001 820000 74.496063
"2018-12-27" 77.309998 79.300003 76.529999 79.300003 613700 75.14994
"2018-12-28" 79.510002 79.879997 77.910004 78.550003 732700 74.439194
"2018-12-31" 78.839996 80.059998 78.720001 79.709999 431600 75.538483
"2019-01-02" 78.650002 81.07 78.309998 81.050003 864300 76.808372
"2019-01-03" 80.639999 80.940002 78.529999 79.68 1050800 75.510078
"2019-01-04" 80.82 81.110001 79.25 79.5 1036400 75.339485
"2019-01-07" 79.730003 81.010002 79.290001 80.330002 610900 76.126053
"2019-01-08" 81.139999 81.82 80.620003 81.440002 853500 77.177963
"2019-01-09" 81.540001 82.879997 80.75 82.349998 589900 78.040337
"2019-01-10" 82.150002 83.010002 81.660004 82.199997 792700 77.898178
"2019-01-11" 81.540001 82.199997 81.370003 82.07 435800 77.774994
"2019-01-14" 81.669998 82.669998 81.199997 81.769997 555100 77.490677
"2019-01-15" 82 82.400002 80.790001 81.75 611300 77.471748
"2019-01-16" 81.550003 82.279999 80.989998 81.010002 710800 76.770447
"2019-01-17" 80.889999 82.370003 80.889999 81.760002 663400 77.481194
"2019-01-18" 82.480003 84.050003 82.349998 83.510002 813500 79.139633
"2019-01-22" 83.050003 83.050003 81.639999 82.18 518600 77.879219
"2019-01-23" 82.43 83.129997 81.75 82.43 526200 78.116158
"2019-01-24" 82.690002 83.220001 82.370003 83 422300 78.656311
"2019-01-25" 84 84.860001 83.699997 84.190002 569900 79.784042
"2019-01-28" 83.410004 84.589996 83.029999 84.279999 402500 79.869331
"2019-01-29" 84.5 85.440002 83.919998 85.029999 413300 80.58007
"2019-01-30" 85.489998 86.25 84.540001 85.910004 353300 81.414024
"2019-01-31" 85.690002 86.410004 85.410004 85.860001 723100 81.366631
"2019-02-01" 86 86.860001 85.220001 86.75 650300 82.210052
"2019-02-04" 86.559998 87.300003 86 87.279999 420600 82.712318
"2019-02-05" 87.559998 89.339996 87.559998 89.099998 688300 84.437073
"2019-02-06" 88.940002 89.809998 88.519997 89.639999 735700 84.948807
"2019-02-07" 89.519997 90.75 88.639999 90.739998 541000 85.991257
"2019-02-08" 90.449997 91.389999 89.93 91.389999 696200 86.607239
"2019-02-11" 91.480003 92.019997 91.199997 91.510002 445100 86.720955
"2019-02-12" 92.239998 93.169998 92.080002 93.040001 540400 88.170891
"2019-02-13" 93.239998 93.849998 92.699997 93.769997 594000 88.862663
"2019-02-14" 93.519997 93.519997 91.669998 91.68 1042400 86.882072
"2019-02-15" 92.349998 92.449997 90.800003 91.559998 2165800 86.768341
"2019-02-19" 88.120003 90.669998 87.18 88.019997 2002100 83.41362
"2019-02-20" 87.720001 88.169998 85.959999 87.949997 1271200 83.34726
"2019-02-21" 87.470001 88.690002 87.470001 88.230003 770000 83.612617
"2019-02-22" 88.470001 89.860001 88.220001 89.699997 799800 85.005676
"2019-02-25" 89.690002 89.900002 88.279999 88.699997 734000 84.058006
"2019-02-26" 88.68 89.599998 88.580002 88.639999 634000 84.001175
"2019-02-27" 88.400002 90.510002 87.949997 90.43 640300 85.697479
"2019-02-28" 90.290001 90.400002 89.559998 89.959999 720700 85.252083
"2019-03-01" 90.889999 91.739998 90.480003 91.199997 732400 86.42717
"2019-03-04" 91.32 91.510002 89.860001 90.190002 618100 85.470032
"2019-03-05" 90.199997 90.830002 89.93 89.940002 674700 85.233124
"2019-03-06" 90.160004 90.629997 89.400002 89.440002 731000 84.759293
"2019-03-07" 89.309998 89.309998 87.330002 87.970001 620000 83.366241
"2019-03-08" 87.410004 88.07 87.260002 87.980003 450000 83.375687
"2019-03-11" 88.139999 88.919998 88.120003 88.580002 518400 83.944298
"2019-03-12" 88.739998 89.139999 88.400002 88.809998 597500 84.162262
"2019-03-13" 89.339996 89.919998 89.169998 89.639999 656300 84.948807
"2019-03-14" 89.029999 89.470001 88.699997 88.769997 625800 84.378494
"2019-03-15" 88.760002 89.190002 88.230003 88.410004 1411700 84.036316
"2019-03-18" 88.489998 89.019997 88.279999 88.900002 745800 84.502075
"2019-03-19" 89.209999 89.559998 88.510002 88.709999 743800 84.321487
"2019-03-20" 88.709999 88.739998 87.099998 87.739998 974200 83.399445
"2019-03-21" 87.540001 89.290001 87.360001 88.900002 480800 84.502075
"2019-03-22" 88.610001 88.830002 87.160004 87.220001 704600 82.90519
"2019-03-25" 87.279999 87.82 87.110001 87.449997 359000 83.123802
"2019-03-26" 87.959999 88.519997 87.599998 88.419998 458000 84.045815
"2019-03-27" 88.419998 88.889999 87.300003 88.199997 397000 83.8367
"2019-03-28" 88.519997 89.870003 88.239998 89.82 609600 85.376564
"2019-03-29" 90.239998 90.910004 89.970001 90.709999 827400 86.222519
"2019-04-01" 91.160004 92.839996 91.160004 92.639999 666900 88.05706
"2019-04-02" 92.769997 92.989998 92.099998 92.419998 519300 87.847931
"2019-04-03" 93 94.639999 92.699997 93.489998 748100 88.865005
"2019-04-04" 93.489998 94.160004 93.339996 94.120003 581000 89.463829
"2019-04-05" 94.529999 95.269997 94.129997 94.919998 746000 90.224258
"2019-04-08" 94.860001 94.919998 94.18 94.400002 442300 89.729996
"2019-04-09" 93.93 94.400002 93.330002 93.489998 724700 88.865005
"2019-04-10" 93.489998 93.660004 92.239998 93.330002 786300 88.712921
"2019-04-11" 93.580002 93.839996 93.080002 93.769997 461000 89.131134
"2019-04-12" 94.239998 95 94.220001 94.57 438200 89.891571
"2019-04-15" 94.57 94.989998 93.900002 94.07 462100 89.416306
"2019-04-16" 94.330002 94.410004 93.639999 93.900002 1047000 89.254707
"2019-04-17" 94.089996 94.139999 93.339996 93.900002 1088400 89.254707
"2019-04-18" 94.089996 94.660004 93.519997 93.75 1373500 89.112129
"2019-04-22" 93.580002 94.220001 93.230003 93.959999 948700 89.311745
"2019-04-23" 94.080002 96.57 94.080002 95.989998 526900 91.241333
"2019-04-24" 95.989998 96.059998 95.239998 95.5 933200 90.775574
"2019-04-25" 95.529999 97.5 93.089996 96.559998 1548400 91.783142
"2019-04-26" 96.709999 98.309998 95.440002 98.309998 553100 93.446548
"2019-04-29" 98.410004 98.879997 98.059998 98.410004 592200 93.541611
"2019-04-30" 98.489998 99.559998 98.32 99.230003 589400 94.321022
"2019-05-01" 99.349998 100.400002 99.019997 99.040001 619500 94.140434
"2019-05-02" 99.050003 99.779999 98.339996 98.919998 738700 94.02639
"2019-05-03" 99.610001 102.389999 99.610001 102.190002 675200 97.134598
"2019-05-06" 100.669998 101.849998 100.339996 101.230003 629900 96.222107
"2019-05-07" 99.959999 100.739998 98.269997 99.360001 1031100 94.444611
"2019-05-08" 99 100.410004 98.540001 99.620003 972400 94.691757
"2019-05-09" 99.07 100.300003 98.529999 100.099998 861200 95.147995
"2019-05-10" 99.440002 100.599998 98.239998 100.279999 758400 95.319084
"2019-05-13" 98.139999 99.830002 97.870003 99.07 1131300 94.168961
"2019-05-14" 99.309998 100.300003 99.010002 99.400002 829300 94.482628
"2019-05-15" 99.129997 100.690002 99 100.43 1189500 95.461685
"2019-05-16" 101.040001 102.540001 100.980003 101.870003 1094900 96.830437
"2019-05-17" 100.849998 101.82 100.470001 100.470001 2120000 95.499702
"2019-05-20" 100.300003 100.410004 99.25 99.980003 817800 95.033936
"2019-05-21" 100.43 101.580002 100.230003 101.480003 600700 96.459732
"2019-05-22" 101.029999 102 99.559998 99.93 1192500 94.986404
"2019-05-23" 98.879997 99.25 98.099998 99.099998 839300 94.197464
"2019-05-24" 99.809998 99.849998 98.970001 99.279999 934800 94.368568
"2019-05-28" 99.730003 100.739998 98.82 98.82 1182900 93.931313
"2019-05-29" 98.309998 98.389999 97.230003 97.790001 614800 92.952271
"2019-05-30" 98.019997 99.57 97.989998 99.480003 527900 94.55867
"2019-05-31" 97.199997 97.519997 94.720001 97.050003 1586400 92.248878
"2019-06-03" 97.239998 99.809998 97.239998 99.599998 677900 94.672745
"2019-06-04" 100.160004 100.830002 99.050003 100.419998 1563900 95.452171
"2019-06-05" 101.07 103.559998 100.449997 103.309998 591100 98.199196
"2019-06-06" 103.139999 103.959999 102.650002 103.699997 506500 98.569901
"2019-06-07" 104.410004 104.5 103.459999 104.139999 445700 98.988144
"2019-06-10" 104.580002 105.629997 104.449997 105.540001 406300 100.318878
"2019-06-11" 105.910004 105.989998 104.260002 105 534400 99.805588
"2019-06-12" 105.110001 105.449997 104.309998 104.540001 497000 99.368347
"2019-06-13" 105.029999 105.559998 104.559998 105.309998 571700 100.359451
"2019-06-14" 105.190002 106.260002 104.32 106.019997 621300 101.036072
"2019-06-17" 106.050003 106.370003 104.410004 104.650002 1305100 99.730484
"2019-06-18" 105.5 106.949997 104.910004 106.150002 621000 101.159988
"2019-06-19" 106.269997 107.279999 105.199997 107.160004 386800 102.122505
"2019-06-20" 107.910004 109.43 107.059998 108.260002 517400 103.170799
"2019-06-21" 108.389999 108.540001 107.32 107.839996 723600 102.770531
"2019-06-24" 108.199997 108.910004 107.599998 107.889999 389100 102.818199
"2019-06-25" 108.150002 108.410004 107.349998 107.57 582800 102.513214
"2019-06-26" 107.809998 108.459999 106.919998 107.589996 532100 102.53228
"2019-06-27" 107.830002 108.849998 107.370003 108.769997 369500 103.656792
"2019-06-28" 109.129997 110.610001 108.339996 110.550003 935300 105.353134
"2019-07-01" 111.480003 111.989998 110.419998 111.519997 680900 106.277519
"2019-07-02" 111.620003 111.620003 109.5 110.260002 825100 105.076767
"2019-07-03" 110.449997 110.800003 110.190002 110.510002 541000 105.315025
"2019-07-05" 109.730003 111.080002 108.800003 110.989998 436500 105.772453
"2019-07-08" 109.760002 110.940002 109.019997 109.980003 481100 104.809929
"2019-07-09" 109.860001 110.379997 109 110.169998 625400 104.99099
"2019-07-10" 110.760002 111.400002 109.260002 109.32 538700 104.180946
"2019-07-11" 109.489998 109.989998 108.699997 109.269997 398300 104.133308
"2019-07-12" 109.5 110.440002 108.959999 110.440002 427800 105.248306
"2019-07-15" 110.5 110.949997 109.480003 110.760002 340600 105.553268
"2019-07-16" 110.879997 111.220001 110.190002 110.779999 627900 105.572334
"2019-07-17" 110.919998 111.150002 108.699997 108.82 785500 103.704453
"2019-07-18" 108.720001 109.480003 108.470001 109.440002 772800 104.295319
"2019-07-19" 110 110.209999 107.550003 107.589996 538100 102.53228
"2019-07-22" 107.650002 108.5 107.459999 108.019997 623700 102.942047
"2019-07-23" 108.529999 108.93 107.879997 108.830002 415100 103.713989
"2019-07-24" 108.720001 109.080002 107.919998 108.220001 765800 103.132668
"2019-07-25" 102.010002 105.120003 98.239998 104.809998 1800600 99.882973
"2019-07-26" 104.809998 105.599998 103.690002 105.260002 858000 100.311821
"2019-07-29" 105.330002 105.330002 103.190002 103.699997 683100 98.825134
"2019-07-30" 103.370003 104.459999 103.07 104.269997 776700 99.368332
"2019-07-31" 104.18 105.160004 102.879997 103.540001 752800 98.672676
"2019-08-01" 103.489998 104.669998 102.25 102.480003 1082100 97.662514
"2019-08-02" 102.129997 103.209999 100.949997 101.830002 645000 97.043076
"2019-08-05" 99.980003 100.949997 99.129997 99.68 967600 94.994102
"2019-08-06" 100.129997 100.300003 98.610001 99.830002 614300 95.137062
"2019-08-07" 98.660004 98.910004 97.529999 98.330002 637000 93.707581
"2019-08-08" 98.760002 99.57 98.230003 99.150002 874600 94.489044
"2019-08-09" 98.870003 99.110001 97.660004 98.730003 811300 94.088799
"2019-08-12" 98.300003 98.470001 96.519997 96.980003 536200 92.421051
"2019-08-13" 96.610001 98.209999 96.300003 97.459999 962600 92.878479
"2019-08-14" 96.959999 97.07 93.769997 94.080002 770900 89.657379
"2019-08-15" 94.300003 94.980003 93.489998 94.720001 747900 90.267288
"2019-08-16" 95.290001 95.949997 94.870003 95.43 2424600 90.943886
"2019-08-19" 96.529999 97.029999 95.720001 96.550003 679800 92.011261
"2019-08-20" 96.07 96.410004 94.879997 95 683900 90.534126
"2019-08-21" 96.010002 96.169998 94.790001 95.459999 594700 90.972504
"2019-08-22" 95.93 96.400002 94.709999 95.690002 528900 91.191696
"2019-08-23" 95.209999 95.809998 93.029999 93.419998 586000 89.028404
"2019-08-26" 94.120003 94.5 93.339996 94.019997 391600 89.600197
"2019-08-27" 94.559998 94.82 93.120003 93.769997 447600 89.361938
"2019-08-28" 93.330002 94.349998 92.93 94.290001 398600 89.857513
"2019-08-29" 95.059998 96.040001 94.220001 95.800003 445300 91.296524
"2019-08-30" 96.589996 96.82 95.650002 96.269997 620900 91.744408
"2019-09-03" 95.730003 96.32 94.720001 95.330002 650300 90.848618
"2019-09-04" 96.139999 96.849998 95.599998 96.760002 595300 92.211403
"2019-09-05" 97.599998 98.730003 97.330002 98.620003 641100 93.983948
"2019-09-06" 98.779999 99.989998 98.610001 98.949997 629000 94.298439
"2019-09-09" 99.260002 99.550003 97.43 97.940002 670800 93.335922
"2019-09-10" 97.739998 98.449997 96.18 98.260002 702500 93.640884
"2019-09-11" 98.669998 99.949997 98.129997 99.93 497800 95.232376
"2019-09-12" 100.160004 100.620003 98.839996 100.330002 440200 95.613556
"2019-09-13" 100.730003 102.470001 100.660004 102.239998 1069600 97.696693
"2019-09-16" 101.629997 102.239998 100.889999 102.129997 667000 97.591591
"2019-09-17" 101.870003 102.720001 101.160004 101.559998 627600 97.046898
"2019-09-18" 100.669998 102.559998 100.059998 102.309998 536900 97.763588
"2019-09-19" 102.269997 102.93 100.82 102.129997 489700 97.591591
"2019-09-20" 102.290001 102.699997 101.339996 101.57 605900 97.056473
"2019-09-23" 100.980003 101.709999 100.959999 101.160004 376300 96.664673
"2019-09-24" 101.629997 102.360001 101.190002 101.589996 591500 97.075562
"2019-09-25" 101.529999 101.879997 100.989998 101.849998 490900 97.32402
"2019-09-26" 101.82 103.089996 101.379997 102.660004 568200 98.098022
"2019-09-27" 103.110001 103.339996 101.910004 102.5 340300 97.945145
"2019-09-30" 102.860001 104.699997 102.669998 103.650002 712400 99.044029
"2019-10-01" 104.25 104.809998 100.629997 101.099998 603700 96.607338
"2019-10-02" 100.309998 100.639999 98.910004 100.239998 466400 95.785568
"2019-10-03" 99.830002 101.150002 98.400002 101.099998 624100 96.607338
"2019-10-04" 101.089996 103.410004 101.089996 103.32 519500 98.728706
"2019-10-07" 102.800003 103.209999 102.379997 102.580002 428600 98.021568
"2019-10-08" 101.489998 103.139999 100.639999 102.330002 888600 97.782707
"2019-10-09" 103.040001 103.330002 100.449997 101.040001 1063600 96.550026
"2019-10-10" 100.93 101.900002 100.629997 100.699997 1146500 96.225113
"2019-10-11" 102.029999 102.889999 101.389999 101.459999 877900 96.951347
"2019-10-14" 101.139999 101.650002 100.330002 100.449997 494500 95.986237
"2019-10-15" 100.959999 102.120003 100.57 101.790001 1113400 97.266685
"2019-10-16" 101.769997 103.449997 101.57 103.410004 551200 98.814697
"2019-10-17" 103.779999 104.610001 102.959999 104.129997 511100 99.502693
"2019-10-18" 103.669998 104.82 103.669998 103.949997 608000 99.330696
"2019-10-21" 104.57 105.5 104.349998 105.029999 566200 100.362717
"2019-10-22" 105.370003 106.089996 104.519997 105.25 549200 100.572922
"2019-10-23" 105.07 105.839996 104.18 104.370003 808300 99.732033
"2019-10-24" 108.800003 114.110001 108.150002 113.660004 2049900 108.609222
"2019-10-25" 114.050003 115.980003 112.830002 113.330002 1025500 108.293869
"2019-10-28" 113.730003 116.550003 113.730003 115.32 807400 110.19545
"2019-10-29" 114.870003 115.650002 114.239998 115.43 737700 110.300545
"2019-10-30" 115.220001 117.150002 115.150002 116.510002 670700 111.332565
"2019-10-31" 116.389999 117.019997 115.349998 116.040001 595200 110.883453
"2019-11-01" 117.099998 118.540001 117 118.190002 554800 112.937912
"2019-11-04" 118.540001 119.400002 117.440002 118.129997 485200 112.880562
"2019-11-05" 118.059998 118.519997 116.610001 117.099998 593300 111.896355
"2019-11-06" 116.669998 116.860001 116.050003 116.580002 790900 111.399467
"2019-11-07" 117.239998 117.480003 114.730003 115.269997 528600 110.147652
"2019-11-08" 115.410004 115.900002 114.800003 115.650002 991800 110.51078
"2019-11-11" 115.050003 116.349998 115.050003 115.660004 388100 110.520348
"2019-11-12" 115.349998 115.610001 114.190002 114.699997 530700 109.602989
"2019-11-13" 114.07 116.910004 113.959999 116.720001 580100 111.533234
"2019-11-14" 116.980003 117.559998 116.510002 117.190002 404700 111.982353
"2019-11-15" 118.07 119.269997 117.949997 119.120003 677500 113.826576
"2019-11-18" 118.980003 119.559998 118.099998 118.410004 419500 113.14814
"2019-11-19" 118.440002 119.389999 117.709999 119.209999 668200 113.912575
"2019-11-20" 119.029999 119.410004 117.32 117.5 887300 112.27858
"2019-11-21" 117.300003 119.019997 116.400002 118.519997 717000 113.253235
"2019-11-22" 118.360001 119.510002 117.68 119.050003 583200 113.759689
"2019-11-25" 118.989998 120.040001 117.599998 119.809998 562300 114.485924
"2019-11-26" 119.919998 122.290001 119.870003 122.160004 672400 116.731483
"2019-11-27" 122.010002 122.370003 121.099998 121.559998 463900 116.15815
"2019-11-29" 121.239998 121.559998 119.790001 120.029999 316000 114.696144
"2019-12-02" 120.220001 120.709999 119.660004 120.360001 602100 115.011467
"2019-12-03" 119.25 120.290001 119.230003 120.18 529700 114.83947
"2019-12-04" 121 122.830002 121 121.790001 714800 116.37793
"2019-12-05" 121.800003 122.410004 121.669998 122.300003 602300 116.865265
"2019-12-06" 123.360001 123.809998 122.620003 122.989998 512400 117.524612
"2019-12-09" 122.489998 124.169998 122.110001 124.089996 726600 118.575714
"2019-12-10" 124.169998 124.57 123.709999 124.089996 1142100 118.575714
"2019-12-11" 123.970001 125.75 123.769997 125.690002 566600 120.104622
"2019-12-12" 123.93 125.629997 123.75 124.470001 978100 118.938828
"2019-12-13" 124.330002 124.330002 122.349998 123.010002 557100 117.543724
"2019-12-16" 123.349998 123.529999 121.440002 121.660004 726400 116.509453
"2019-12-17" 121.68 123.599998 121.330002 123.529999 717200 118.300255
"2019-12-18" 123.529999 124.099998 122.18 123.610001 484700 118.376884
"2019-12-19" 123.529999 124.080002 122.150002 123.68 516000 118.443924
"2019-12-20" 124.57 125.129997 124.099998 124.199997 1065200 118.941895
"2019-12-23" 124.419998 124.419998 123.040001 123.419998 458000 118.194939
"2019-12-24" 123.389999 124.25 123.120003 123.870003 179500 118.625885
"2019-12-26" 123.919998 124.669998 123.529999 124.639999 229100 119.363274
"2019-12-27" 124.870003 125.029999 124.230003 124.589996 219500 119.315392
