"Index" "FTNT.Open" "FTNT.High" "FTNT.Low" "FTNT.Close" "FTNT.Volume" "FTNT.Adjusted"
"2015-03-20" 7.12 7.138 7.04 7.062 12219500 7.062
"2015-03-23" 7.03 7.034 6.88 6.918 6710500 6.918
"2015-03-24" 6.94 6.976 6.826 6.83 6007000 6.83
"2015-03-25" 6.868 6.888 6.594 6.62 7976500 6.62
"2015-03-26" 6.58 6.772 6.534 6.728 5358000 6.728
"2015-03-27" 6.75 6.932 6.75 6.916 6865500 6.916
"2015-03-30" 6.948 7.08 6.93 7.034 5450500 7.034
"2015-03-31" 7.018 7.098 6.962 6.99 7396000 6.99
"2015-04-01" 6.994 6.994 6.732 6.812 8434500 6.812
"2015-04-02" 6.814 6.886 6.776 6.878 3740000 6.878
"2015-04-06" 6.842 6.934 6.8 6.88 7296500 6.88
"2015-04-07" 6.884 7.016 6.86 6.91 7554000 6.91
"2015-04-08" 7.006 7.016 6.876 6.898 10090000 6.898
"2015-04-09" 6.982 7.066 6.934 7.046 8876500 7.046
"2015-04-10" 7.072 7.172 7.034 7.124 7391500 7.124
"2015-04-13" 6.912 7.16 6.85 6.852 10483500 6.852
"2015-04-14" 6.852 6.894 6.778 6.834 8468000 6.834
"2015-04-15" 6.912 6.984 6.852 6.968 7753000 6.968
"2015-04-16" 6.936 6.98 6.882 6.912 7246000 6.912
"2015-04-17" 6.878 6.886 6.68 6.744 11279500 6.744
"2015-04-20" 6.85 6.964 6.812 6.926 18933000 6.926
"2015-04-21" 7.6 7.796 7.446 7.616 48711000 7.616
"2015-04-22" 7.652 7.688 7.544 7.614 11475000 7.614
"2015-04-23" 7.6 7.78 7.578 7.744 11224500 7.744
"2015-04-24" 7.798 7.798 7.668 7.736 7949000 7.736
"2015-04-27" 7.744 7.754 7.588 7.64 8117500 7.64
"2015-04-28" 7.66 7.736 7.55 7.712 7647000 7.712
"2015-04-29" 7.672 7.746 7.58 7.684 5355500 7.684
"2015-04-30" 7.67 7.732 7.516 7.548 7280000 7.548
"2015-05-01" 7.63 7.718 7.62 7.676 7022500 7.676
"2015-05-04" 7.672 7.864 7.654 7.746 6279500 7.746
"2015-05-05" 7.71 7.74 7.504 7.568 7526500 7.568
"2015-05-06" 7.612 7.656 7.486 7.588 5007500 7.588
"2015-05-07" 7.588 7.706 7.572 7.68 6055000 7.68
"2015-05-08" 7.734 7.846 7.702 7.802 6347500 7.802
"2015-05-11" 7.78 7.874 7.748 7.794 7012000 7.794
"2015-05-12" 7.712 7.782 7.66 7.73 6730000 7.73
"2015-05-13" 7.776 7.812 7.668 7.688 7269500 7.688
"2015-05-14" 7.778 7.82 7.686 7.77 8900000 7.77
"2015-05-15" 7.772 7.796 7.712 7.728 4750500 7.728
"2015-05-18" 7.768 7.946 7.7 7.908 8780000 7.908
"2015-05-19" 7.948 7.956 7.672 7.824 9791500 7.824
"2015-05-20" 7.868 7.894 7.696 7.758 9435500 7.758
"2015-05-21" 7.794 7.8 7.718 7.758 5210500 7.758
"2015-05-22" 7.75 7.876 7.7 7.858 5690000 7.858
"2015-05-26" 7.966 7.994 7.794 7.858 5692000 7.858
"2015-05-27" 7.86 7.922 7.734 7.886 9818500 7.886
"2015-05-28" 7.882 8.052 7.872 8.036 7483500 8.036
"2015-05-29" 8.048 8.076 7.92 8.012 6142000 8.012
"2015-06-01" 8.05 8.06 7.886 7.972 5792500 7.972
"2015-06-02" 7.91 8.026 7.884 7.946 4742000 7.946
"2015-06-03" 7.99 8.058 7.922 8.016 4253500 8.016
"2015-06-04" 8.016 8.034 7.862 7.9 4765500 7.9
"2015-06-05" 7.966 8.236 7.846 8.208 9072500 8.208
"2015-06-08" 8.294 8.298 8.058 8.116 7735000 8.116
"2015-06-09" 8.172 8.172 7.974 8.152 6531000 8.152
"2015-06-10" 8.19 8.27 8.134 8.24 3665500 8.24
"2015-06-11" 8.24 8.334 8.168 8.2 7418500 8.2
"2015-06-12" 8.19 8.27 8.104 8.244 5143500 8.244
"2015-06-15" 8.164 8.236 8.024 8.214 7434500 8.214
"2015-06-16" 8.272 8.534 8.24 8.496 8579500 8.496
"2015-06-17" 8.496 8.618 8.494 8.578 6749000 8.578
"2015-06-18" 8.654 8.824 8.612 8.748 9791500 8.748
"2015-06-19" 8.778 8.788 8.592 8.624 12024500 8.624
"2015-06-22" 8.728 8.778 8.648 8.71 6470000 8.71
"2015-06-23" 8.738 8.752 8.6 8.642 6587000 8.642
"2015-06-24" 8.364 8.422 8.154 8.342 20402500 8.342
"2015-06-25" 8.372 8.426 8.346 8.394 6099500 8.394
"2015-06-26" 8.4 8.4 8.214 8.344 10575000 8.344
"2015-06-29" 8.142 8.324 8.11 8.12 7493500 8.12
"2015-06-30" 8.196 8.286 8.152 8.266 7349500 8.266
"2015-07-01" 8.368 8.38 8.206 8.256 5541500 8.256
"2015-07-02" 8.292 8.32 8.17 8.246 4407000 8.246
"2015-07-06" 7.946 8.098 7.808 7.994 9792000 7.994
"2015-07-07" 8.128 8.136 7.826 8.122 10025000 8.122
"2015-07-08" 8.008 8.152 7.976 8.114 7991000 8.114
"2015-07-09" 8.28 8.428 8.226 8.276 7693000 8.276
"2015-07-10" 8.346 8.346 8.214 8.29 4785000 8.29
"2015-07-13" 8.392 8.398 8.252 8.302 6394000 8.302
"2015-07-14" 8.336 8.552 8.304 8.522 7241000 8.522
"2015-07-15" 8.504 8.538 8.396 8.428 4104000 8.428
"2015-07-16" 8.5 8.556 8.45 8.552 5323000 8.552
"2015-07-17" 8.576 8.58 8.42 8.482 5427500 8.482
"2015-07-20" 8.482 8.554 8.416 8.48 4872500 8.48
"2015-07-21" 8.494 8.698 8.396 8.592 11190500 8.592
"2015-07-22" 8.612 8.712 8.422 8.46 17809000 8.46
"2015-07-23" 9.442 9.566 9.2 9.366 34909000 9.366
"2015-07-24" 9.46 9.66 9.45 9.598 15267500 9.598
"2015-07-27" 9.522 9.592 9.362 9.42 9529000 9.42
"2015-07-28" 9.486 9.51 9.248 9.424 8879500 9.424
"2015-07-29" 9.44 9.492 9.302 9.472 8236500 9.472
"2015-07-30" 9.462 9.54 9.342 9.516 7203500 9.516
"2015-07-31" 9.51 9.718 9.46 9.548 7298500 9.548
"2015-08-03" 9.528 9.598 9.392 9.53 7719000 9.53
"2015-08-04" 9.522 9.566 9.472 9.536 4904000 9.536
"2015-08-05" 9.572 9.842 9.562 9.766 10475500 9.766
"2015-08-06" 9.748 9.794 9.258 9.328 10342000 9.328
"2015-08-07" 9.316 9.38 9.206 9.38 7597500 9.38
"2015-08-10" 10.062 10.062 9.438 9.508 5223500 9.508
"2015-08-11" 9.422 9.54 9.3 9.386 5295000 9.386
"2015-08-12" 9.322 9.384 9.012 9.296 11439000 9.296
"2015-08-13" 9.308 9.396 9.232 9.3 4599500 9.3
"2015-08-14" 9.248 9.354 9.212 9.344 5554500 9.344
"2015-08-17" 9.3 9.578 9.24 9.57 6431000 9.57
"2015-08-18" 9.598 9.6 9.466 9.55 5464000 9.55
"2015-08-19" 9.442 9.62 9.348 9.468 4330500 9.468
"2015-08-20" 9.358 9.4 8.92 8.922 10337000 8.922
"2015-08-21" 8.768 8.806 8.564 8.572 16808500 8.572
"2015-08-24" 7.6 8.516 7 8.184 15501500 8.184
"2015-08-25" 8.562 8.59 8.12 8.128 8962500 8.128
"2015-08-26" 8.342 8.566 8.166 8.508 8147500 8.508
"2015-08-27" 8.632 8.712 8.41 8.532 8724500 8.532
"2015-08-28" 8.466 8.634 8.416 8.592 4783000 8.592
"2015-08-31" 8.562 8.652 8.372 8.428 6324500 8.428
"2015-09-01" 8.204 8.37 8.102 8.172 8699500 8.172
"2015-09-02" 8.31 8.382 8.14 8.382 5767000 8.382
"2015-09-03" 8.374 8.536 8.346 8.43 6612500 8.43
"2015-09-04" 8.296 8.444 8.262 8.35 4644500 8.35
"2015-09-08" 8.45 8.674 8.39 8.66 6009000 8.66
"2015-09-09" 8.682 8.794 8.58 8.602 7175500 8.602
"2015-09-10" 8.668 8.906 8.622 8.812 7303500 8.812
"2015-09-11" 8.798 8.884 8.74 8.866 5530500 8.866
"2015-09-14" 8.864 8.9 8.742 8.794 4278000 8.794
"2015-09-15" 8.806 8.988 8.772 8.946 5067000 8.946
"2015-09-16" 8.926 9.04 8.834 8.98 4843500 8.98
"2015-09-17" 8.956 9.186 8.922 9.036 7557500 9.036
"2015-09-18" 8.908 9.072 8.9 8.96 12443500 8.96
"2015-09-21" 9.03 9.232 8.976 9.12 6370500 9.12
"2015-09-22" 8.984 9.094 8.928 9.078 6456000 9.078
"2015-09-23" 8.996 9.248 8.902 9.198 7274500 9.198
"2015-09-24" 9.156 9.206 8.966 9.18 6573500 9.18
"2015-09-25" 9.298 9.3 8.922 9.022 6324000 9.022
"2015-09-28" 8.994 9.05 8.472 8.566 11095000 8.566
"2015-09-29" 8.622 8.672 8.366 8.448 9009500 8.448
"2015-09-30" 8.534 8.628 8.33 8.496 10062000 8.496
"2015-10-01" 8.498 8.628 8.408 8.608 5475000 8.608
"2015-10-02" 8.492 8.742 8.314 8.736 7294500 8.736
"2015-10-05" 8.802 8.868 8.736 8.838 5849000 8.838
"2015-10-06" 8.838 8.932 8.634 8.69 5377000 8.69
"2015-10-07" 8.724 8.798 8.364 8.61 13961500 8.61
"2015-10-08" 8.608 8.626 8.4 8.558 9750000 8.558
"2015-10-09" 8.542 8.636 8.484 8.6 5875500 8.6
"2015-10-12" 8.608 8.632 8.51 8.56 5242500 8.56
"2015-10-13" 8.51 8.634 8.316 8.32 7107500 8.32
"2015-10-14" 8.312 8.464 8.214 8.374 7501000 8.374
"2015-10-15" 8.378 8.678 8.378 8.648 7924500 8.648
"2015-10-16" 8.656 8.716 8.534 8.698 6664500 8.698
"2015-10-19" 8.722 8.896 8.654 8.736 9888500 8.736
"2015-10-20" 8.718 8.75 8.536 8.678 7171500 8.678
"2015-10-21" 8.7 8.7 8.176 8.382 12051500 8.382
"2015-10-22" 8.508 8.926 8.454 8.648 21147000 8.648
"2015-10-23" 7.3 7.366 6.582 6.982 77184000 6.982
"2015-10-26" 7.008 7.048 6.75 6.946 22479000 6.946
"2015-10-27" 6.91 7.07 6.69 6.764 19811000 6.764
"2015-10-28" 6.79 7.054 6.69 6.994 15151500 6.994
"2015-10-29" 6.942 7.022 6.806 6.812 15508500 6.812
"2015-10-30" 6.822 6.924 6.816 6.872 8100500 6.872
"2015-11-02" 6.892 6.978 6.83 6.954 6765500 6.954
"2015-11-03" 6.916 7.058 6.854 6.932 9482500 6.932
"2015-11-04" 6.934 7.03 6.86 7.02 10261000 7.02
"2015-11-05" 6.908 6.982 6.656 6.662 16904000 6.662
"2015-11-06" 6.63 6.84 6.622 6.81 11796000 6.81
"2015-11-09" 6.8 6.824 6.664 6.688 10757500 6.688
"2015-11-10" 6.64 6.69 6.456 6.676 14778500 6.676
"2015-11-11" 6.67 6.686 6.566 6.584 7277000 6.584
"2015-11-12" 6.548 6.766 6.506 6.654 7464500 6.654
"2015-11-13" 6.618 6.71 6.54 6.634 9027500 6.634
"2015-11-16" 6.634 6.706 6.55 6.68 6735000 6.68
"2015-11-17" 6.704 6.82 6.624 6.682 7984500 6.682
"2015-11-18" 6.728 6.84 6.684 6.808 7319500 6.808
"2015-11-19" 6.668 6.906 6.668 6.884 7084500 6.884
"2015-11-20" 6.902 7.002 6.88 6.95 5903500 6.95
"2015-11-23" 6.966 7.062 6.948 7.008 10797000 7.008
"2015-11-24" 6.988 7.162 6.928 7.15 13503000 7.15
"2015-11-25" 7.18 7.432 7.138 7.352 14175000 7.352
"2015-11-27" 7.348 7.396 7.29 7.338 4636500 7.338
"2015-11-30" 7.344 7.452 7.202 7.204 42240500 7.204
"2015-12-01" 7.25 7.25 7.122 7.22 8306500 7.22
"2015-12-02" 7.206 7.266 7.15 7.18 5312500 7.18
"2015-12-03" 7.19 7.218 6.912 6.94 7277000 6.94
"2015-12-04" 6.95 7.07 6.928 7.044 6264500 7.044
"2015-12-07" 7.054 7.054 6.872 6.898 6653500 6.898
"2015-12-08" 6.81 6.978 6.76 6.904 6977000 6.904
"2015-12-09" 6.904 6.956 6.514 6.542 14831000 6.542
"2015-12-10" 6.528 6.528 6.314 6.36 17194500 6.36
"2015-12-11" 6.29 6.316 6.08 6.108 12421500 6.108
"2015-12-14" 6.074 6.19 5.966 6.084 14241500 6.084
"2015-12-15" 6.136 6.14 6.052 6.118 10586000 6.118
"2015-12-16" 6.19 6.426 6.094 6.39 15387000 6.39
"2015-12-17" 6.4 6.41 6.282 6.284 9331000 6.284
"2015-12-18" 6.288 6.39 6.228 6.244 16041000 6.244
"2015-12-21" 6.3 6.356 6.24 6.332 7212500 6.332
"2015-12-22" 6.334 6.372 6.262 6.308 6568000 6.308
"2015-12-23" 6.33 6.39 6.29 6.378 4306500 6.378
"2015-12-24" 6.356 6.408 6.344 6.354 1919000 6.354
"2015-12-28" 6.34 6.384 6.298 6.358 5069500 6.358
"2015-12-29" 6.382 6.4 6.304 6.356 4124500 6.356
"2015-12-30" 6.32 6.448 6.29 6.29 6233000 6.29
"2015-12-31" 6.28 6.33 6.228 6.234 7905500 6.234
"2016-01-04" 6.108 6.198 5.966 6.046 18332500 6.046
"2016-01-05" 6.042 6.062 5.942 5.968 10243500 5.968
"2016-01-06" 5.876 5.916 5.766 5.9 17600000 5.9
"2016-01-07" 5.78 5.928 5.674 5.834 12501000 5.834
"2016-01-08" 5.838 5.894 5.696 5.722 15356500 5.722
"2016-01-11" 5.762 5.786 5.576 5.67 17013500 5.67
"2016-01-12" 5.708 5.828 5.622 5.746 13500500 5.746
"2016-01-13" 5.9 5.99 5.584 5.678 16367000 5.678
"2016-01-14" 5.75 5.932 5.586 5.858 17868000 5.858
"2016-01-15" 5.668 5.702 5.438 5.656 18577500 5.656
"2016-01-19" 5.696 5.74 5.288 5.292 25326500 5.292
"2016-01-20" 4.814 5.264 4.728 5.198 29559000 5.198
"2016-01-21" 5.256 5.436 5.206 5.346 13043000 5.346
"2016-01-22" 5.422 5.574 5.262 5.55 12994500 5.55
"2016-01-25" 5.518 5.612 5.422 5.442 13649500 5.442
"2016-01-26" 5.304 5.43 5.132 5.374 22193500 5.374
"2016-01-27" 5.322 5.394 5.138 5.166 21002500 5.166
"2016-01-28" 5.264 5.294 5.106 5.272 19304500 5.272
"2016-01-29" 6 6.006 5.502 5.628 29896500 5.628
"2016-02-01" 5.596 5.724 5.48 5.678 15658000 5.678
"2016-02-02" 5.638 5.722 5.398 5.412 10049500 5.412
"2016-02-03" 5.43 5.446 5.206 5.278 13588500 5.278
"2016-02-04" 5.276 5.352 5.184 5.344 14213500 5.344
"2016-02-05" 5.304 5.314 4.868 5.022 26160000 5.022
"2016-02-08" 4.944 4.972 4.682 4.846 19990000 4.846
"2016-02-09" 4.74 5.028 4.732 4.768 12807000 4.768
"2016-02-10" 4.81 4.962 4.772 4.782 17337500 4.782
"2016-02-11" 4.698 4.808 4.632 4.766 14273500 4.766
"2016-02-12" 4.846 4.85 4.702 4.822 10801000 4.822
"2016-02-16" 4.916 5.112 4.878 5.084 17455500 5.084
"2016-02-17" 5.094 5.298 5.06 5.236 14804000 5.236
"2016-02-18" 5.192 5.232 5.052 5.118 12274500 5.118
"2016-02-19" 5.1 5.234 5.074 5.218 9390500 5.218
"2016-02-22" 5.242 5.424 5.198 5.314 19547000 5.314
"2016-02-23" 5.312 5.354 5.228 5.31 9859000 5.31
"2016-02-24" 5.242 5.482 5.214 5.46 13674000 5.46
"2016-02-25" 5.5 5.628 5.402 5.612 12772000 5.612
"2016-02-26" 5.7 5.722 5.572 5.622 8026500 5.622
"2016-02-29" 5.66 5.84 5.642 5.68 12313500 5.68
"2016-03-01" 5.75 5.974 5.704 5.922 11003000 5.922
"2016-03-02" 5.898 5.92 5.784 5.87 12493500 5.87
"2016-03-03" 5.982 5.982 5.7 5.754 14997000 5.754
"2016-03-04" 5.75 5.798 5.66 5.702 7722500 5.702
"2016-03-07" 5.652 5.736 5.604 5.684 7007000 5.684
"2016-03-08" 5.638 5.674 5.43 5.438 8336500 5.438
"2016-03-09" 5.468 5.608 5.422 5.534 9260000 5.534
"2016-03-10" 5.562 5.612 5.416 5.5 6378500 5.5
"2016-03-11" 5.552 5.726 5.548 5.704 5318000 5.704
"2016-03-14" 5.66 5.732 5.564 5.602 6870000 5.602
"2016-03-15" 5.59 5.628 5.484 5.52 7564000 5.52
"2016-03-16" 5.452 5.688 5.44 5.658 6127500 5.658
"2016-03-17" 5.622 5.83 5.602 5.798 8502500 5.798
"2016-03-18" 5.81 5.87 5.738 5.74 11270500 5.74
"2016-03-21" 5.91 5.992 5.834 5.932 11187000 5.932
"2016-03-22" 5.894 6.072 5.744 5.792 20444500 5.792
"2016-03-23" 5.78 5.78 5.59 5.686 15657500 5.686
"2016-03-24" 5.644 5.722 5.59 5.706 7087500 5.706
"2016-03-28" 5.736 5.748 5.602 5.728 7450000 5.728
"2016-03-29" 5.718 5.822 5.656 5.816 6758500 5.816
"2016-03-30" 5.858 5.956 5.846 5.88 7631500 5.88
"2016-03-31" 5.98 6.2 5.96 6.126 16876000 6.126
"2016-04-01" 6.05 6.21 6.04 6.2 14094000 6.2
"2016-04-04" 6.196 6.23 6.152 6.2 9117500 6.2
"2016-04-05" 6.14 6.238 6.114 6.128 11240000 6.128
"2016-04-06" 6.148 6.166 6.074 6.134 6017500 6.134
"2016-04-07" 6.1 6.144 6.026 6.07 8140500 6.07
"2016-04-08" 6.144 6.196 6.042 6.072 5992000 6.072
"2016-04-11" 6.09 6.156 5.984 5.988 5290000 5.988
"2016-04-12" 5.908 5.928 5.616 5.758 20106000 5.758
"2016-04-13" 5.83 5.994 5.804 5.958 13094000 5.958
"2016-04-14" 5.932 5.968 5.854 5.886 11587500 5.886
"2016-04-15" 5.874 5.96 5.862 5.928 8498500 5.928
"2016-04-18" 5.898 6.11 5.866 6.054 7906000 6.054
"2016-04-19" 6.082 6.092 5.912 6.004 7638500 6.004
"2016-04-20" 5.952 6.206 5.908 6.158 12697500 6.158
"2016-04-21" 6.164 6.206 6.118 6.156 8868000 6.156
"2016-04-22" 6.088 6.244 6.086 6.228 7496500 6.228
"2016-04-25" 6.21 6.318 6.164 6.258 10284500 6.258
"2016-04-26" 6.244 6.292 6.096 6.19 16128000 6.19
"2016-04-27" 6.6 6.868 6.484 6.67 34472000 6.67
"2016-04-28" 6.658 6.658 6.446 6.466 11036000 6.466
"2016-04-29" 6.472 6.53 6.262 6.502 10181500 6.502
"2016-05-02" 6.504 6.58 6.446 6.572 7436500 6.572
"2016-05-03" 6.488 6.526 6.394 6.43 6721500 6.43
"2016-05-04" 6.368 6.448 6.29 6.432 9286000 6.432
"2016-05-05" 6.444 6.474 6.382 6.412 7492500 6.412
"2016-05-06" 6.32 6.402 6.216 6.398 13295500 6.398
"2016-05-09" 6.384 6.438 6.312 6.412 6577500 6.412
"2016-05-10" 6.438 6.556 6.39 6.554 8065000 6.554
"2016-05-11" 6.52 6.61 6.49 6.496 9749000 6.496
"2016-05-12" 6.526 6.546 6.37 6.444 9993500 6.444
"2016-05-13" 6.442 6.54 6.42 6.466 8246500 6.466
"2016-05-16" 6.48 6.59 6.446 6.524 6705000 6.524
"2016-05-17" 6.514 6.62 6.5 6.546 6951000 6.546
"2016-05-18" 6.504 6.63 6.504 6.564 5625000 6.564
"2016-05-19" 6.572 6.71 6.57 6.664 6237000 6.664
"2016-05-20" 6.706 6.752 6.638 6.742 5870500 6.742
"2016-05-23" 6.748 6.834 6.666 6.734 5740000 6.734
"2016-05-24" 6.77 6.856 6.738 6.834 5162500 6.834
"2016-05-25" 6.838 6.916 6.832 6.866 5373000 6.866
"2016-05-26" 6.854 6.928 6.814 6.912 4875000 6.912
"2016-05-27" 6.792 6.808 6.666 6.794 12739500 6.794
"2016-05-31" 6.81 6.866 6.77 6.842 10476000 6.842
"2016-06-01" 6.8 6.916 6.756 6.902 5629500 6.902
"2016-06-02" 6.9 6.968 6.892 6.934 6494000 6.934
"2016-06-03" 6.93 6.976 6.862 6.92 4911500 6.92
"2016-06-06" 6.956 6.972 6.826 6.92 6604000 6.92
"2016-06-07" 6.92 6.95 6.878 6.894 5519000 6.894
"2016-06-08" 6.9 6.986 6.874 6.956 5746500 6.956
"2016-06-09" 6.93 6.986 6.878 6.892 5034500 6.892
"2016-06-10" 6.852 6.852 6.704 6.74 7418000 6.74
"2016-06-13" 6.684 6.866 6.67 6.79 7133500 6.79
"2016-06-14" 6.782 6.796 6.684 6.75 6e+06 6.75
"2016-06-15" 6.762 6.864 6.738 6.812 6677500 6.812
"2016-06-16" 6.738 6.78 6.568 6.674 8813500 6.674
"2016-06-17" 6.694 6.694 6.584 6.668 16676500 6.668
"2016-06-20" 6.752 6.8 6.704 6.708 6403500 6.708
"2016-06-21" 6.734 6.796 6.7 6.752 4695000 6.752
"2016-06-22" 6.742 6.766 6.662 6.666 3717500 6.666
"2016-06-23" 6.718 6.866 6.718 6.864 5957500 6.864
"2016-06-24" 6.546 6.604 6.356 6.382 15701000 6.382
"2016-06-27" 6.3 6.302 5.976 5.994 15116500 5.994
"2016-06-28" 6.088 6.112 5.98 6.026 11065000 6.026
"2016-06-29" 6.034 6.238 6.004 6.22 10593500 6.22
"2016-06-30" 6.248 6.328 6.156 6.318 8449500 6.318
"2016-07-01" 6.3 6.382 6.282 6.336 5971000 6.336
"2016-07-05" 6.3 6.342 6.274 6.314 5603000 6.314
"2016-07-06" 6.256 6.376 6.184 6.336 7111000 6.336
"2016-07-07" 6.364 6.452 6.314 6.42 7871000 6.42
"2016-07-08" 6.49 6.694 6.49 6.692 7655500 6.692
"2016-07-11" 6.75 6.792 6.698 6.722 5288500 6.722
"2016-07-12" 6.696 6.844 6.614 6.774 6671000 6.774
"2016-07-13" 6.802 6.89 6.764 6.764 5447500 6.764
"2016-07-14" 6.848 6.886 6.784 6.798 6084000 6.798
"2016-07-15" 6.796 6.88 6.796 6.824 5356000 6.824
"2016-07-18" 6.832 6.88 6.788 6.826 5287000 6.826
"2016-07-19" 6.806 6.878 6.776 6.778 4207500 6.778
"2016-07-20" 6.8 7.014 6.776 6.984 6407000 6.984
"2016-07-21" 6.954 7.04 6.908 6.942 5663000 6.942
"2016-07-22" 6.992 7.17 6.9 7.152 7990000 7.152
"2016-07-25" 7.152 7.318 7.074 7.314 12191500 7.314
"2016-07-26" 7.286 7.372 7.236 7.298 9799000 7.298
"2016-07-27" 7.32 7.42 7.28 7.33 7347500 7.33
"2016-07-28" 7.35 7.462 7.256 7.434 12234500 7.434
"2016-07-29" 6.75 6.94 6.588 6.938 35136500 6.938
"2016-08-01" 6.962 7.04 6.916 6.97 9759500 6.97
"2016-08-02" 6.968 6.968 6.744 6.802 9690500 6.802
"2016-08-03" 6.79 6.854 6.738 6.834 7947000 6.834
"2016-08-04" 6.848 6.902 6.75 6.762 7684500 6.762
"2016-08-05" 6.738 6.762 6.668 6.692 13473000 6.692
"2016-08-08" 6.7 6.76 6.666 6.672 5263000 6.672
"2016-08-09" 6.664 6.688 6.608 6.638 4728500 6.638
"2016-08-10" 6.628 6.662 6.578 6.584 5042000 6.584
"2016-08-11" 6.604 6.644 6.562 6.57 4996500 6.57
"2016-08-12" 6.572 6.572 6.486 6.526 5717000 6.526
"2016-08-15" 6.542 6.624 6.514 6.58 3088000 6.58
"2016-08-16" 6.544 7.03 6.544 6.972 22626500 6.972
"2016-08-17" 6.946 7.004 6.86 6.892 10297000 6.892
"2016-08-18" 6.9 7.074 6.876 7.014 10057000 7.014
"2016-08-19" 7.012 7.022 6.938 6.98 4323000 6.98
"2016-08-22" 6.946 7.002 6.904 6.986 3433000 6.986
"2016-08-23" 7.048 7.162 7.02 7.154 7018500 7.154
"2016-08-24" 7.106 7.178 7.058 7.082 6102000 7.082
"2016-08-25" 7.068 7.13 7.068 7.116 3304500 7.116
"2016-08-26" 7.118 7.174 7.058 7.14 4832000 7.14
"2016-08-29" 7.14 7.218 7.124 7.134 6649000 7.134
"2016-08-30" 7.276 7.328 7.224 7.27 6478500 7.27
"2016-08-31" 7.18 7.248 7.118 7.228 5670000 7.228
"2016-09-01" 7.222 7.394 7.174 7.328 8919000 7.328
"2016-09-02" 7.36 7.406 7.318 7.366 6551000 7.366
"2016-09-06" 7.364 7.444 7.338 7.358 5574000 7.358
"2016-09-07" 7.358 7.46 7.352 7.4 6963000 7.4
"2016-09-08" 7.396 7.404 7.252 7.278 4598000 7.278
"2016-09-09" 7.246 7.286 7.15 7.152 4729500 7.152
"2016-09-12" 7.108 7.208 7.064 7.184 6855500 7.184
"2016-09-13" 7.162 7.184 7.046 7.088 5193500 7.088
"2016-09-14" 7.11 7.174 7.038 7.062 4906000 7.062
"2016-09-15" 7.028 7.176 7.012 7.134 5535000 7.134
"2016-09-16" 7.136 7.162 7.07 7.104 12518000 7.104
"2016-09-19" 7.176 7.206 7.122 7.152 6651000 7.152
"2016-09-20" 7.162 7.19 7.076 7.084 4262500 7.084
"2016-09-21" 7.088 7.198 7.084 7.19 5203000 7.19
"2016-09-22" 7.26 7.366 7.224 7.278 6119500 7.278
"2016-09-23" 7.422 7.456 7.248 7.266 7881000 7.266
"2016-09-26" 7.224 7.288 7.206 7.226 6013500 7.226
"2016-09-27" 7.232 7.268 7.19 7.218 5266500 7.218
"2016-09-28" 7.246 7.272 7.192 7.26 4666000 7.26
"2016-09-29" 7.232 7.274 7.164 7.186 5225000 7.186
"2016-09-30" 7.22 7.406 7.216 7.386 10654500 7.386
"2016-10-03" 7.38 7.496 7.366 7.388 9015000 7.388
"2016-10-04" 7.386 7.494 7.332 7.362 6440000 7.362
"2016-10-05" 7.356 7.456 7.316 7.32 10912000 7.32
"2016-10-06" 7.35 7.35 7.13 7.138 8122500 7.138
"2016-10-07" 7.154 7.164 6.996 6.998 9166500 6.998
"2016-10-10" 7.064 7.076 6.972 6.998 9955000 6.998
"2016-10-11" 6.98 7.006 6.784 6.818 20989500 6.818
"2016-10-12" 5.816 6.214 5.8 6.132 106244000 6.132
"2016-10-13" 6.12 6.274 6 6.238 39068000 6.238
"2016-10-14" 6.294 6.312 6.108 6.202 19826000 6.202
"2016-10-17" 6.184 6.256 6.152 6.192 12775000 6.192
"2016-10-18" 6.228 6.26 6.174 6.198 7669000 6.198
"2016-10-19" 6.182 6.272 6.16 6.222 11484500 6.222
"2016-10-20" 6.224 6.292 6.192 6.266 9864500 6.266
"2016-10-21" 6.298 6.388 6.236 6.36 12560000 6.36
"2016-10-24" 6.368 6.4 6.242 6.248 9174000 6.248
"2016-10-25" 6.274 6.274 6.132 6.134 7998500 6.134
"2016-10-26" 6.128 6.146 6.026 6.036 13956000 6.036
"2016-10-27" 6.094 6.154 5.944 5.982 20790500 5.982
"2016-10-28" 6.146 6.38 6.074 6.356 16542000 6.356
"2016-10-31" 6.392 6.436 6.358 6.412 10798500 6.412
"2016-11-01" 6.4 6.434 6.312 6.352 9317000 6.352
"2016-11-02" 6.406 6.406 6.214 6.22 9691000 6.22
"2016-11-03" 6.226 6.27 6.154 6.16 5069500 6.16
"2016-11-04" 6.162 6.308 6.16 6.176 8396000 6.176
"2016-11-07" 6.262 6.33 6.21 6.29 19618000 6.29
"2016-11-08" 6.298 6.338 6.202 6.266 8826500 6.266
"2016-11-09" 6.186 6.378 6.162 6.35 7744500 6.35
"2016-11-10" 6.354 6.48 6.244 6.278 6901000 6.278
"2016-11-11" 6.244 6.418 6.216 6.372 6279500 6.372
"2016-11-14" 6.4 6.458 6.262 6.328 8137500 6.328
"2016-11-15" 6.7 6.7 6.324 6.432 35146000 6.432
"2016-11-16" 6.418 6.54 6.408 6.508 13719500 6.508
"2016-11-17" 6.492 6.508 6.266 6.328 20063500 6.328
